"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(
기준
:100Bq/Kg)","요오드
(
기준
:300Bq/Kg)","판정"
"합계","","-","-","367,908","-","-","-"
"1","냉동다랑어
(
눈다랑어 횟감
,F,
)","대만","2016-03-09","3,074","불검출","불검출","적합"
"2","냉동명태","러시아","2016-03-09","100,002","불검출","불검출","적합"
"3","냉동명태","러시아","2016-03-09","241,832","불검출","불검출","적합"
"4","냉동가자미
(
각시가자미
)","러시아","2016-03-09","23,000","불검출","불검출","적합"
