"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"72","기타가공품","훗카이도","2016-12-07","202","불검출","불검출","적합"
"73","액상차","미에현","2017-02-24","1,200","불검출","불검출","적합"
"74","탄산음료","오사카부","2017-02-11","1,200","불검출","불검출","적합"
"75","액상차","훗카이도","2017-02-14","2,400","불검출","불검출","적합"
"76","과자(스낵과자)","니가타현","2017-04-05","1,326","불검출","불검출","적합"
"77","과자(스낵과자)","이바라키현","2017-04-01","2,891","불검출","불검출","적합"
"78","된장","나가노현","2017-03-28","10,000","불검출","불검출","적합"
"79","장류절임","도치기현","2017-04-01","200","불검출","불검출","적합"
"80","과자(스낵과자)","사이타마현","2016-11-27","2,112","불검출","불검출","적합"
"81","과자(스낵과자)","사이타마현","2016-11-14","2,512","불검출","불검출","적합"
"82","캔디류(캐러멜)","도치기현","2017-03-13","3,132","불검출","불검출","적합"
"83","당류가공품","시즈오카현","2017-02-16","104","불검출","불검출","적합"
"84","소스류","군마현","2017-02-16","2,880","불검출","불검출","적합"
"85","청국장","훗카이도","2017-04-01","2,970","불검출","불검출","적합"
"86","과자(비스킷)","야마가타현","2017-03-24","317","불검출","불검출","적합"
"87","맥주","후쿠오카현","2017-03-21","69,840","불검출","불검출","적합"
"88","맥주","후쿠오카현","2017-03-30","20,200","불검출","불검출","적합"
"89","과자(스낵과자)","이바라키현","2017-04-06","1,800","불검출","불검출","적합"
"90","과자(스낵과자)","이바라키현","2017-04-04","4,527","불검출","불검출","적합"
"91","과자(스낵과자)","이바라키현","2017-04-04","2,884","불검출","불검출","적합"
"92","혼합제제","나가노현","2017-04-06","1,600","불검출","불검출","적합"
"93","혼합제제","나가노현","2016-11-15","250","불검출","불검출","적합"
"94","혼합제제","가나가와현","2017-04-11","75","불검출","불검출","적합"
"95","기타가공품","훗카이도","2017-02-07","200","불검출","불검출","적합"
"96","혼합제제","이바라키현","2017-03-27","360","불검출","불검출","적합"
"97","혼합제제","사이타마현","2017-04-06","424","불검출","불검출","적합"
"98","혼합제제","오카야마현","2017-04-05","150","불검출","불검출","적합"
"99","혼합제제","히로시마현","2017-03-10","150","불검출","불검출","적합"
"100","혼합제제","히로시마현","2017-03-30","180","불검출","불검출","적합"
"101","혼합제제","이바라키현","2017-03-23","120","불검출","불검출","적합"
