"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수 중량(㎏) 건수","","중량(㎏)",""
"합계","508","2,081,674","2","8,040","394","1,973,784","5","1,469","107","98,380"
"4.24","109","460,799","2","8,040","75","437,270","0","0","32","15,489"
"4.25","165","659,833","0","0","133","652,744","3","1,294","29","5,794"
"4.26","89","242,396","0","0","61","175,719","0","0","28","66,677"
"4.27","145","718,646","0","0","125","708,051","2","175","18","10,420"
"","","","","","","","","","",""
