"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"100","청주","야마가타현","2017-03-31","432","불검출","불검출","적합"
"101","청주","야마가타현","2017-03-18","130","불검출","불검출","적합"
"102","청주","아키타현","2017-04-01","173","불검출","불검출","적합"
"103","청주","이와테현","2017-04-03","288","불검출","불검출","적합"
"104","청주","이와테현","2017-04-03","216","불검출","불검출","적합"
"105","결정과당","아이치현","2017-03-21","16,000","불검출","불검출","적합"
"106","혼합제제","오사카부","2017-04-03","400","불검출","불검출","적합"
"107","청주","이와테현","2016-10-20","22","불검출","불검출","적합"
"108","청주","이와테현","2017-03-23","36","불검출","불검출","적합"
"109","청주","이와테현","2017-04-01","691","불검출","불검출","적합"
"110","청주","이와테현","2017-04-01","605","불검출","불검출","적합"
"111","청주","이와테현","2017-04-01","130","불검출","불검출","적합"
"112","청주","이와테현","2017-04-01","259","불검출","불검출","적합"
"113","청주","아키타현","2017-02-23","45","불검출","불검출","적합"
"114","청주","이와테현","2017-03-21","146","불검출","불검출","적합"
"115","청주","이와테현","2017-03-23","60","불검출","불검출","적합"
"116","청주","이와테현","2017-03-24","108","불검출","불검출","적합"
"117","냉면","구마모토현","2017-03-14","1,140","불검출","불검출","적합"
"118","혼합제제","도쿄도","2017-04-07","100","불검출","불검출","적합"
"119","혼합제제","도쿄도","2017-04-07","10","불검출","불검출","적합"
"120","건어포류","에히메현","2017-03-22","540","불검출","불검출","적합"
"121","과.채가공품","후쿠오카현","2017-03-30","17","불검출","불검출","적합"
"122","청주","니가타현","2017-03-01","86","불검출","불검출","적합"
"123","청주","니가타현","2017-04-03","138","불검출","불검출","적합"
"124","청주","도치기현","2017-03-30","3,226","불검출","불검출","적합"
"125","청주","도치기현","2017-03-29","5,832","불검출","불검출","적합"
"126","청주","도치기현","2017-03-30","4,666","불검출","불검출","적합"
"127","과자(쿠키)","아이치현","2017-03-01","216","불검출","불검출","적합"
"128","과자(스낵과자)","가고시마현","2017-03-01","720","불검출","불검출","적합"
"129","과자(스낵과자)","고치현","2017-03-08","87","불검출","불검출","적합"
