"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장갈치","오이타현","2018-06-05","180","불검출","불검출","적합"
"2","활가리비","홋카이도","2018-06-05","14,000","불검출","불검출","적합"
"3","냉장대구","홋카이도","2018-06-05","1,530","불검출","불검출","적합"
"4","냉장홍어","홋카이도","2018-06-05","2,589","불검출","불검출","적합"
"5","냉장홍어","홋카이도","2018-06-05","9,391","불검출","불검출","적합"
"6","활가리비","홋카이도","2018-06-05","6,904","불검출","불검출","적합"
"7","활돔(참돔)","에히메현","2018-06-05","10,094","불검출","불검출","적합"
"8","냉장쥐치","후쿠오카현","2018-06-05","17,510","불검출","불검출","적합"
"9","냉장명태","홋카이도","2018-06-05","396","불검출","불검출","적합"
"10","활돔(참돔)","에히메현","2018-06-05","9,568","불검출","불검출","적합"
"11","냉장민어(수조기)","후쿠오카현","2018-06-05","60","불검출","불검출","적합"
"12","활바리(능성어)","에히메현","2018-06-05","917","불검출","불검출","적합"
"13","냉장대구","홋카이도","2018-06-05","570","불검출","불검출","적합"
"14","냉장명태","홋카이도","2018-06-05","11,700","불검출","불검출","적합"
"15","활대합(북방대합)","홋카이도","2018-06-05","4,000","불검출","불검출","적합"
"16","냉장홍어","홋카이도","2018-06-05","3,172","불검출","불검출","적합"
"17","활돔(참돔)","에히메현","2018-06-05","9,709","불검출","불검출","적합"
"18","냉장홍어","홋카이도","2018-06-05","2,143","불검출","불검출","적합"
"19","냉장준치","오카야마현","2018-06-05","150","불검출","불검출","적합"
"20","냉장명태","홋카이도","2018-06-05","1,300","불검출","불검출","적합"
