"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장쥐치","후쿠오카현","2018-06-01","3,400","불검출","불검출","적합"
"2","활우렁쉥이","홋카이도","2018-06-01","6,895","불검출","불검출","적합"
"3","활가리비","홋카이도","2018-06-01","6,992","불검출","불검출","적합"
"4","활복어(자주복)","구마모토현","2018-06-01","1,393","불검출","불검출","적합"
"5","냉장쥐치","후쿠오카현","2018-06-01","248","불검출","불검출","적합"
"6","냉장민어(수조기)","오카야마현","2018-06-01","117","불검출","불검출","적합"
"7","냉동방어(F,포장횟감)","나가사키현","2018-06-01","153","불검출","불검출","적합"
"8","냉장홍어","홋카이도","2018-06-01","12,229","불검출","불검출","적합"
"9","활가리비","홋카이도","2018-06-01","6,446","불검출","불검출","적합"
"10","냉장명태","홋카이도","2018-06-01","2,600","불검출","불검출","적합"
"11","냉장명태","홋카이도","2018-06-01","1,950","불검출","불검출","적합"
"12","활가리비","홋카이도","2018-06-01","6,976","불검출","불검출","적합"
"13","냉장명태","홋카이도","2018-06-01","1,950","불검출","불검출","적합"
"14","냉장명태","홋카이도","2018-06-01","2,600","불검출","불검출","적합"
"15","냉장명태","홋카이도","2018-06-01","2,600","불검출","불검출","적합"
"합계","","-","-","56,549","-","-","-"
