"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","유탕면류","효고현","2016-07-27","171","불검출","불검출","적합"
"15","소스류","교토부","2016-08-04","3,400","불검출","불검출","적합"
"16","혼합제제","이바라키현","2016-07-19","1,440","불검출","불검출","적합"
"17","소스류","교토부","2016-07-30","2,470","불검출","불검출","적합"
"18","폴리글리세린지방
산에스테르","미에현","2016-04-08","15","불검출","불검출","적합"
"19","고형차","후쿠오카현","2016-08-18","29","불검출","불검출","적합"
"20","소스류","교토부","2016-07-30","2,470","불검출","불검출","적합"
"21","빵류(케이크)","야마나시현","2016-08-18","78","불검출","불검출","적합"
"22","어묵","ETC","2016-07-28","582","불검출","불검출","적합"
"23","맥주","후쿠오카현","2016-08-02","17,460","불검출","불검출","적합"
"24","청주","사이타마현","2016-07-27","108","불검출","불검출","적합"
"25","청주","효고현","2016-08-09","778","불검출","불검출","적합"
"26","맥주","오이타현","2016-07-21","14,760","불검출","불검출","적합"
"27","어묵","ETC","2016-07-31","1,300","불검출","불검출","적합"
"28","과자(스낵과자)","아이치현","2016-08-24","710","불검출","불검출","적합"
"29","소스류","교토부","2016-08-10","204","불검출","불검출","적합"
"30","과자(쿠키)","도쿠시마현","2016-05-18","525","불검출","불검출","적합"
"31","폴리글리세린지방
산에스테르","미에현","2016-07-20","288","불검출","불검출","적합"
"32","소스류","에히메현","2016-08-04","1,200","불검출","불검출","적합"
"33","과자(스낵과자)","히로시마현","2016-07-29","24","불검출","불검출","적합"
"34","혼합제제","히로시마현","2016-07-15","30","불검출","불검출","적합"
"35","수산물가공품","후쿠시마현","2016-08-20","360","불검출","불검출","적합"
"36","장류절임","훗카이도","2015-10-01","240","불검출","불검출","적합"
"37","고형차","교토부","2016-07-26","250","불검출","불검출","적합"
"38","빵류(케이크)","야마나시현","2016-08-19","66","불검출","불검출","적합"
"39","맥주","후쿠오카현","2016-08-02","157,140","불검출","불검출","적합"
"40","혼합제제","오카야마현","2016-07-22","90","불검출","불검출","적합"
"41","어묵","ETC","2016-06-07","150","불검출","불검출","적합"
"42","혼합제제","히로시마현","2016-07-21","420","불검출","불검출","적합"
"43","건어포류","에히메현","2016-08-17","240","불검출","불검출","적합"
"44","빵류(그외 빵류)","야마나시현","2016-08-19","330","불검출","불검출","적합"
"45","어묵","ETC","2016-07-01","739","불검출","불검출","적합"
"46","수산물가공품","후쿠시마현","2016-08-18","642","불검출","불검출","적합"
"47","과자(스낵과자)","니가타현","2016-08-19","102","불검출","불검출","적합"
