"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"48","캔디류(사탕)","미에현","2016-07-07","422","불검출","불검출","적합"
"49","청주","훗카이도","2016-06-24","108","불검출","불검출","적합"
"50","혼합제제","도쿄도","2016-08-22","300","불검출","불검출","적합"
"51","곡류가공품","오사카부","2016-07-27","300","불검출","불검출","적합"
"52","혼합제제","오사카부","2016-08-29","17","불검출","불검출","적합"
"53","된장","훗카이도","2016-08-12","1,000","불검출","불검출","적합"
"54","빵류(케이크)","야마나시현","2016-08-19","217","불검출","불검출","적합"
"55","맥주","후쿠오카현","2016-08-02","52,380","불검출","불검출","적합"
"56","튀김식품","오이타현","2016-08-09","600","불검출","불검출","적합"
"57","수산물가공품","히로시마현","2016-08-17","12","불검출","불검출","적합"
"58","전분가공품","오사카부","2016-08-10","400","불검출","불검출","적합"
"59","복합조미식품","히로시마현","2016-08-22","520","불검출","불검출","적합"
"60","드레싱","오사카부","2016-08-10","180","불검출","불검출","적합"
"61","과자(웨이퍼)","니가타현","2016-08-02","172","불검출","불검출","적합"
"62","과자(쿠키)","도쿠시마현","2016-08-19","288","불검출","불검출","적합"
"63","소스류","에히메현","2016-04-08","360","불검출","불검출","적합"
"64","청주","아이치현","2016-08-01","300","불검출","불검출","적합"
"65","향미유","시즈오카현","2016-06-13","35","불검출","불검출","적합"
"66","혼합제제","오사카부","2016-08-22","15","불검출","불검출","적합"
"67","혼합제제","오사카부","2016-08-18","30","불검출","불검출","적합"
"68","소스류","지바현","2016-06-02","22","불검출","불검출","적합"
"69","장류절임","가고시마현","2016-08-25","900","불검출","불검출","적합"
"70","혼합제제","도쿄도","2016-08-25","30","불검출","불검출","적합"
"71","혼합제제","오사카부","2016-08-19","30","불검출","불검출","적합"
"72","혼합제제","오카야마현","2016-08-18","60","불검출","불검출","적합"
"73","맥주","후쿠오카현","2016-07-20","117,600","불검출","불검출","적합"
"74","맥주","후쿠오카현","2016-08-02","261,900","불검출","불검출","적합"
"75","혼합제제","도쿄도","2016-08-22","200","불검출","불검출","적합"
"76","청주","야마구치현","2016-08-02","432","불검출","불검출","적합"
"77","혼합제제","미에현","2016-06-13","108","불검출","불검출","적합"
"78","식초절임","가고시마현","2016-09-05","72","불검출","불검출","적합"
"79","혼합제제","나가노현","2016-08-24","1,600","불검출","불검출","적합"
"80","캔디류(사탕)","나라현","2016-08-24","1,920","불검출","불검출","적합"
"81","소스류","시즈오카현","2016-08-09","2,080","불검출","불검출","적합"
