"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"82","혼합제제","사이타마현","2016-08-22","300","불검출","불검출","적합"
"83","청주","미야기현","2016-07-21","86","불검출","불검출","적합"
"84","소스류","시즈오카현","2016-07-01","48","불검출","불검출","적합"
"85","소스류","시즈오카현","2016-06-29","100","불검출","불검출","적합"
"86","혼합제제","지바현","2016-07-26","12","불검출","불검출","적합"
"87","기타가공품","훗카이도","2016-08-04","3,008","불검출","불검출","적합"
"88","조미된장","훗카이도","2016-08-06","800","불검출","불검출","적합"
"89","냉면","구마모토현","2016-07-28","189","불검출","불검출","적합"
"90","캔디류(사탕)","미에현","2016-07-11","634","불검출","불검출","적합"
"91","청주","시즈오카현","2016-08-01","86","불검출","불검출","적합"
"92","소스류","사이타마현","2016-07-29","1,896","불검출","불검출","적합"
"93","카레","나라현","2016-07-26","1,000","불검출","불검출","적합"
"94","카레","나라현","2016-06-15","600","불검출","불검출","적합"
"95","식초절임","가고시마현","2016-09-05","140","불검출","불검출","적합"
"96","유탕면류","기후현","2016-07-06","20","불검출","불검출","적합"
"97","드레싱","사가현","2016-07-08","270","불검출","불검출","적합"
"98","청주","시즈오카현","2016-08-01","216","불검출","불검출","적합"
"99","혼합제제","오사카부","2016-08-26","17","불검출","불검출","적합"
"100","맥주","후쿠오카현","2016-07-04","33,600","불검출","불검출","적합"
"101","국수","아이치현","2016-08-16","4,435","불검출","불검출","적합"
"102","맥주","후쿠오카현","2016-07-26","40,400","불검출","불검출","적합"
"103","혼합제제","오카야마현","2016-08-18","105","불검출","불검출","적합"
"104","국수","사이타마현","2016-08-17","1,320","불검출","불검출","적합"
"105","과자(스낵과자)","나라현","2016-08-25","680","불검출","불검출","적합"
"106","캔디류(캐러멜)","나라현","2016-08-12","360","불검출","불검출","적합"
"107","양조간장","아이치현","2016-07-28","1,620","불검출","불검출","적합"
"108","카레","니가타현","2016-07-07","500","불검출","불검출","적합"
"109","볶은커피","효고현","2016-07-06","76","불검출","불검출","적합"
"110","캔디류(사탕)","아이치현","2016-08-25","720","불검출","불검출","적합"
"111","캔디류(사탕)","아이치현","2016-08-25","1,260","불검출","불검출","적합"
"112","혼합제제","도쿄도","2016-08-25","15","불검출","불검출","적합"
"113","기타천연착향료","오카야마현","2016-06-17","180","불검출","불검출","적합"
"114","캔디류(사탕)","아이치현","2016-07-21","153","불검출","불검출","적합"
"115","캔디류(캐러멜)","나라현","2016-08-10","600","불검출","불검출","적합"
