"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"48","소스류","교토부","2016-07-30","2,358","불검출","불검출","적합"
"49","소스류","도치기현","2016-06-28","12,344","불검출","불검출","적합"
"50","당류가공품","교토부","2016-05-31","103","불검출","불검출","적합"
"51","당류가공품","교토부","2016-05-31","104","불검출","불검출","적합"
"52","과자(스낵과자)","아이치현","2016-08-24","212","불검출","불검출","적합"
"53","국수","구마모토현","2016-08-03","275","불검출","불검출","적합"
"54","캔디류(사탕)","미에현","2016-08-12","52","불검출","불검출","적합"
"55","기타장류","효고현","2016-07-21","1,080","불검출","불검출","적합"
"56","청주","효고현","2016-08-19","390","불검출","불검출","적합"
"57","어묵","ETC","2016-07-29","250","불검출","불검출","적합"
"58","어묵","ETC","2016-07-06","600","불검출","불검출","적합"
"59","양조간장","효고현","2016-08-22","13,799","불검출","불검출","적합"
"60","복합조미식품","교토부","2016-07-06","1,100","불검출","불검출","적합"
"61","청주","효고현","2016-08-05","390","불검출","불검출","적합"
"62","양조간장","지바현","2016-07-01","3,159","불검출","불검출","적합"
"63","혼합제제","히로시마현","2016-07-20","195","불검출","불검출","적합"
"64","기타가공품","에히메현","2016-08-09","1,050","불검출","불검출","적합"
"65","어묵","ETC","2016-07-26","180","불검출","불검출","적합"
"66","혼합음료","구마모토현","2016-07-13","30,000","불검출","불검출","적합"
"67","수산물가공품","후쿠시마현","2016-08-11","1,200","불검출","불검출","적합"
"68","캔디류(사탕)","후쿠시마현","2016-07-30","274","불검출","불검출","적합"
"69","혼합제제","미에현","2016-08-17","400","불검출","불검출","적합"
"70","청주","효고현","2016-08-19","700","불검출","불검출","적합"
"71","청주","효고현","2016-08-08","990","불검출","불검출","적합"
"72","드레싱","지바현","2016-07-28","1,980","불검출","불검출","적합"
"73","탄산음료","오사카부","2016-08-11","312","불검출","불검출","적합"
"74","소스류","시즈오카현","2016-06-20","192","불검출","불검출","적합"
"75","혼합제제","이바라키현","2016-07-18","810","불검출","불검출","적합"
"76","조미건어포류","훗카이도","2016-07-25","15","불검출","불검출","적합"
"77","소스류","에히메현","2016-08-09","4,560","불검출","불검출","적합"
"78","조미건어포류","아오모리현","2016-07-23","10","불검출","불검출","적합"
"79","혼합제제","이바라키현","2016-07-20","900","불검출","불검출","적합"
"80","수산물가공품","후쿠시마현","2016-08-17","300","불검출","불검출","적합"
"81","청주","효고현","2016-07-21","82","불검출","불검출","적합"
