"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","130","","387,232","","",""
"1","청주","후쿠이현","2016-04-27","121","불검출","불검출","적합"
"2","당류가공품","교토부","2016-03-01","15","불검출","불검출","적합"
"3","농산물조림","기후현","2016-05-16","104","불검출","불검출","적합"
"4","양조간장","아이치현","2016-05-19","324","불검출","불검출","적합"
"5","복합조미식품","나가사키현","2016-05-11","500","불검출","불검출","적합"
"6","청주","교토부","2016-03-07","216","불검출","불검출","적합"
"7","볶은커피","효고현","2016-05-15","80","불검출","불검출","적합"
"8","유탕면류","효고현","2016-05-16","162","불검출","불검출","적합"
"9","혼합제제","훗카이도","2016-06-08","63","불검출","불검출","적합"
"10","청주","미야기현","2016-05-27","43","불검출","불검출","적합"
"11","기타주류","후쿠오카현","2016-05-27","216","불검출","불검출","적합"
"12","소주","미야자키현","2016-05-25","17","불검출","불검출","적합"
"13","소주","미야자키현","2016-05-26","54","불검출","불검출","적합"
