"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","","-","-","50,060","-","-","-"
"1","냉동명태","러시아","2016-06-27","24,000","불검출","불검출","적합"
"2","냉동가자미
(각시가자미)","러시아","2016-06-27","23,000","불검출","불검출","적합"
"3","냉동상어
(청상아리)","대만","2016-06-27","3,060","불검출","불검출","적합"
