"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동돔(황돔)","야마구치현","2017-08-30","2,500","불검출","불검출","적합"
"2","활장어(먹장어)","나가사키현","2017-08-30","1,390","불검출","불검출","적합"
"3","냉장명태","홋카이도","2017-08-30","1,704","불검출","불검출","적합"
"4","냉장홍어","홋카이도","2017-08-30","817","불검출","불검출","적합"
"5","활가리비","홋카이도","2017-08-30","7,274","불검출","불검출","적합"
"6","활게(참게)","후쿠오카현","2017-08-30","804","불검출","불검출","적합"
"7","냉장병어","후쿠오카현","2017-08-30","1,640","불검출","불검출","적합"
"8","냉장준치","야마구치현","2017-08-30","648","불검출","불검출","적합"
"9","냉장명태","홋카이도","2017-08-30","1,824","불검출","불검출","적합"
"10","냉장명태","홋카이도","2017-08-30","864","불검출","불검출","적합"
"11","활돔(참돔)","나가사키현","2017-08-30","4,899","불검출","불검출","적합"
"12","활우렁쉥이","홋카이도","2017-08-30","6,680","불검출","불검출","적합"
"13","활가리비","홋카이도","2017-08-30","9,919","불검출","불검출","적합"
"14","냉장돔(참돔)","야마구치현","2017-08-30","240","불검출","불검출","적합"
"15","냉장돔(황돔)","나가사키현","2017-08-30","456","불검출","불검출","적합"
"16","냉장돔(참돔)","나가사키현","2017-08-30","136","불검출","불검출","적합"
"17","냉장홍어","홋카이도","2017-08-30","822","불검출","불검출","적합"
"18","냉장명태","홋카이도","2017-08-30","1,200","불검출","불검출","적합"
"19","냉동다랑어(눈다랑어,F,횟감)","대서양","2017-08-30","637","불검출","불검출","적합"
"20","활우렁쉥이","홋카이도","2017-08-30","8,043","불검출","불검출","적합"
