"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수 중량(㎏) 건수","","중량(㎏)",""
"합계","378","2,383,114","3","6,780","314","2,287,453","2","767","59","88,113"
"8.28","97","1,136,869","0","0","86","1,117,954","0","0","11","18,915"
"8.29","111","525,398","1","1,380","105","523,619","0","0","5","398"
"8.30","74","215,387","0","0","64","189,783","2","767","8","24,837"
"8.31","96","505,460","2","5,400","59","456,097","0","0","35","43,963"
"","","","","","","","","","",""
