"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"21","양조간장","지바현","2014-07-23","1,274.4","불검출","불검출","적합"
"22","양조간장","지바현","2014-06-02","4,212","불검출","불검출","적합"
"23","양조간장","지바현","2014-07-30","2,527.2","불검출","불검출","적합"
"24","소스류","지바현","2014-06-27","1,128.15","불검출","불검출","적합"
"25","소스류","지바현","2014-07-23","199.8","불검출","불검출","적합"
"26","소스류","지바현","2014-07-14","39.6","불검출","불검출","적합"
"27","소스류","지바현","2014-07-16","77.04","불검출","불검출","적합"
"28","과자(쿠키)","오카야마현","2014-08-11","135","불검출","불검출","적합"
"29","캔디류(사탕)","아이치현","2014-08-09","4,140","불검출","불검출","적합"
"30","캔디류(사탕)","아이치현","2014-08-08","1,800","불검출","불검출","적합"
"31","고형차","아이치현","2014-08-22","960","불검출","불검출","적합"
"32","과자(스낵과자)","아이치현","2014-08-09","621","불검출","불검출","적합"
"33","과자(스낵과자)","아이치현","2014-08-09","234","불검출","불검출","적합"
"34","드레싱","시즈오카현","2014-08-20","240","불검출","불검출","적합"
"35","과자(비스킷)","니가타현","2014-07-30","268.8","불검출","불검출","적합"
"36","볶은커피","미에현","2014-07-10","230.4","불검출","불검출","적합"
"37","볶은커피","미에현","2014-07-11","230.4","불검출","불검출","적합"
"38","소스류","에히메현","2014-07-15","600","불검출","불검출","적합"
"39","양조간장","지바현","2014-07-06","1,087.2","불검출","불검출","적합"
"40","소스류","군마현","2014-07-17","72","불검출","불검출","적합"
"41","소스류","지바현","2014-06-09","864","불검출","불검출","적합"
"42","건어포류","오사카부","2014-08-20","600","불검출","불검출","적합"
"43","기타가공품","니가타현","2014-03-28","5","불검출","불검출","적합"
"44","과자(한과류)","도쿠시마현","2014-08-15","1,080","불검출","불검출","적합"
"45","과자(한과류)","도쿠시마현","2014-08-19","1,080","불검출","불검출","적합"
"46","복합조미식품","히로시마현","2014-07-28","57.6","불검출","불검출","적합"
"47","청주","효고현","2014-08-22","2,332.8","불검출","불검출","적합"
"48","청주","효고현","2014-08-22","1,555.2","불검출","불검출","적합"
"49","청주","효고현","2014-08-20","3,888","불검출","불검출","적합"
"50","소주","가고시마현","2014-08-16","1,088.64","불검출","불검출","적합"
"51","소주","가고시마현","2014-08-12","2,419.2","불검출","불검출","적합"
"52","소주","가고시마현","2014-07-17","2,106","불검출","불검출","적합"
"53","맥주","후쿠오카현","2014-08-01","10,100","불검출","불검출","적합"
"54","맥주","후쿠오카현","2014-08-02","139,680","불검출","불검출","적합"
"55","맥주","후쿠오카현","2014-07-24","87,300","불검출","불검출","적합"
"56","맥주","후쿠오카현","2014-08-11","33,600","불검출","불검출","적합"
"57","맥주","오사카부","2014-06-20","19,031.04","불검출","불검출","적합"
"58","캔디류(젤리)","교토부","2014-07-28","1,394.27","불검출","불검출","적합"
"59","떡류","돗토리현","2014-07-24","162","불검출","불검출","적합"
"60","천연향신료","시즈오카현","2014-08-12","3,000","불검출","불검출","적합"
"61","카레","나라현","2014-07-30","40","불검출","불검출","적합"
