"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"15","소스류","히로시마현","2016-02-24","660","불검출","불검출","적합"
"16","소스류","히로시마현","2016-02-25","660","불검출","불검출","적합"
"17","소스류","히로시마현","2016-03-07","455.76","불검출","불검출","적합"
"18","소스류","히로시마현","2016-03-03","615","불검출","불검출","적합"
"19","소스류","히로시마현","2016-03-03","330","불검출","불검출","적합"
"20","소스류","히로시마현","2016-02-15","3,780","불검출","불검출","적합"
"21","곡류가공품","시즈오카현","2016-01-19","1,000","불검출","불검출","적합"
"22","소스류","가나가와현","2016-03-22","263.25","불검출","불검출","적합"
"23","소스류","가나가와현","2016-03-14","477","불검출","불검출","적합"
"24","소스류","가나가와현","2016-03-25","802","불검출","불검출","적합"
"25","소스류","가나가와현","2016-03-28","380","불검출","불검출","적합"
"26","소스류","가나가와현","2016-03-22","279","불검출","불검출","적합"
"27","소스류","가나가와현","2016-03-22","261","불검출","불검출","적합"
"28","덱스트린","효고현","2016-01-11","51,200","불검출","불검출","적합"
"29","조미건어포류","후쿠오카현","2016-03-08","11.6","불검출","불검출","적합"
"30","탄산음료","오사카부","2016-03-02","720","불검출","불검출","적합"
"31","혼합제제","효고현","2016-03-30","34","불검출","불검출","적합"
"32","양조간장","지바현","2016-03-02","126.36","불검출","불검출","적합"
"33","곡류가공품","효고현","2016-03-18","4,820","불검출","불검출","적합"
"34","alpha-아밀라아제
(세균성)","덴마크","2015-07-31","480","불검출","불검출","적합"
"35","과자(스낵과자)","사이타마현","2015-11-16","1,256","불검출","불검출","적합"
"36","드레싱","사가현","2016-03-16","5,006","불검출","불검출","적합"
"37","마요네즈","효고현","2016-03-22","2,000","불검출","불검출","적합"
"38","맥주","니가타현","2016-03-17","1,500","불검출","불검출","적합"
"39","양조간장","지바현","2016-01-14","16,426.8","불검출","불검출","적합"
"40","과자(스낵과자)","고치현","2016-03-07","62.4","불검출","불검출","적합"
"41","액상차","후쿠이현","2016-03-07","936","불검출","불검출","적합"
"42","기타천연착향료","효고현","2016-03-31","30","불검출","불검출","적합"
"43","과자(쿠키)","아이치현","2016-03-10","67.2","불검출","불검출","적합"
"44","캔디류(사탕)","훗카이도","2016-03-07","47.1","불검출","불검출","적합"
"45","인베르타아제","기후현","2015-02-21","10","불검출","불검출","적합"
"46","곡류가공품","에히메현","2016-03-24","1,600","불검출","불검출","적합"
"47","소스류","에히메현","2016-03-28","504","불검출","불검출","적합"
"48","소스류","에히메현","2016-03-28","960","불검출","불검출","적합"
