"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"49","소스류","에히메현","2016-03-23","800","불검출","불검출","적합"
"50","소스류","에히메현","2016-03-23","880","불검출","불검출","적합"
"51","트랜스글루타미나아제","가나가와현","2016-02-18","330","불검출","불검출","적합"
"52","5'-이노신산이나트륨","가나가와현","2015-08-11","120","불검출","불검출","적합"
"53","트랜스글루타미나아제","가나가와현","2016-01-14","50","불검출","불검출","적합"
"54","혼합제제","가나가와현","2016-02-17","20","불검출","불검출","적합"
"55","트랜스글루타미나아제","가나가와현","2016-01-22","30","불검출","불검출","적합"
"56","효모추출물제품","가나가와현","2016-02-20","90","불검출","불검출","적합"
"57","복합조미식품","가나가와현","2016-03-03","600","불검출","불검출","적합"
"58","청주","시즈오카현","2016-03-09","648","불검출","불검출","적합"
"59","청주","시즈오카현","2016-03-09","86.4","불검출","불검출","적합"
"60","볶은커피","효고현","2016-02-21","76.4","불검출","불검출","적합"
"61","청주","시즈오카현","2016-03-09","432","불검출","불검출","적합"
"62","청주","아이치현","2016-03-14","480","불검출","불검출","적합"
"63","청주","훗카이도","2016-01-29","475.2","불검출","불검출","적합"
"64","청주","니가타현","2016-03-03","540","불검출","불검출","적합"
"65","혼합제제","효고현","2016-03-28","17","불검출","불검출","적합"
"66","혼합제제","효고현","2016-03-29","102","불검출","불검출","적합"
"67","혼합제제","효고현","2016-03-24","17","불검출","불검출","적합"
"68","혼합제제","효고현","2016-03-24","17","불검출","불검출","적합"
"69","청주","도쿠시마현","2016-03-23","1,620","불검출","불검출","적합"
"70","기타가공품","오사카부","2016-03-30","30","불검출","불검출","적합"
"71","기타가공품","이와테현","2016-01-19","254","불검출","불검출","적합"
"72","향신료조제품","도쿄도","2016-02-23","6","불검출","불검출","적합"
"73","초콜릿가공품","효고현","2016-02-10","648","불검출","불검출","적합"
"74","고구마전분","가고시마현","2015-10-30","18,500","불검출","불검출","적합"
"75","볶은커피","효고현","2016-04-01","1,920","불검출","불검출","적합"
"76","당류가공품","오카야마현","2016-03-09","16,000","불검출","불검출","적합"
"77","혼합제제","효고현","2016-03-28","5,000","불검출","불검출","적합"
"78","혼합제제","효고현","2016-04-01","17","불검출","불검출","적합"
"79","정제,가공을거쳐야
하는식품원료","도치기현","2015-08-11","32,412","불검출","불검출","적합"
"80","소스류","에히메현","2016-03-09","4,060","불검출","불검출","적합"
"81","혼합제제","오사카부","2016-02-12","210","불검출","불검출","적합"
"82","맥주","후쿠오카현","2016-02-22","213,273.6","불검출","불검출","적합"
