"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","121","","736,944","","",""
"1","액상차","오사카부","2016-02-16","6,937.5","불검출","불검출","적합"
"2","소주","가고시마현","2015-12-10","116.6","불검출","불검출","적합"
"3","소스류","가나가와현","2016-03-15","248.4","불검출","불검출","적합"
"4","소스류","가나가와현","2016-03-23","266.4","불검출","불검출","적합"
"5","소스류","가나가와현","2016-03-24","281.65","불검출","불검출","적합"
"6","소스류","가나가와현","2016-03-28","79.8","불검출","불검출","적합"
"7","청주","사이타마현","2016-03-11","1,026","불검출","불검출","적합"
"8","청주","사이타마현","2016-03-07","1,528.7","불검출","불검출","적합"
"9","청주","사이타마현","2016-02-26","1,273.8","불검출","불검출","적합"
"10","소스류","후쿠오카현","2016-02-25","90","불검출","불검출","적합"
"11","기타장류","후쿠오카현","2016-03-07","340","불검출","불검출","적합"
"12","소스류","후쿠오카현","2016-03-09","140","불검출","불검출","적합"
"13","과·채가공품","후쿠오카현","2016-02-02","600","불검출","불검출","적합"
"14","소스류","후쿠오카현","2016-03-07","220","불검출","불검출","적합"
"15","홍국황색소","효고현","2016-04-01","36","불검출","불검출","적합"
"16","청주","이와테현","2016-03-02","146.4","불검출","불검출","적합"
