"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","98","","438,366","","",""
"1","청주","지바현","2016-02-29","21.6","불검출","불검출","적합"
"2","청주","후쿠오카현","2016-03-15","108","불검출","불검출","적합"
"3","소주","미야자키현","2016-03-07","43.2","불검출","불검출","적합"
"4","청주","돗토리현","2016-03-23","563.4","불검출","불검출","적합"
"5","청주","돗토리현","2016-03-08","324","불검출","불검출","적합"
"6","청주","돗토리현","2016-03-10","226.8","불검출","불검출","적합"
"7","소스류","히로시마현","2016-02-15","732.96","불검출","불검출","적합"
"8","소스류","히로시마현","2016-02-24","2,520","불검출","불검출","적합"
"9","소스류","히로시마현","2016-03-03","786.6","불검출","불검출","적합"
"10","소스류","히로시마현","2016-03-15","1,584","불검출","불검출","적합"
"11","소스류","히로시마현","2016-03-17","4,140","불검출","불검출","적합"
"12","소스류","히로시마현","2016-01-28","2,446.8","불검출","불검출","적합"
"13","소스류","히로시마현","2016-02-17","566.4","불검출","불검출","적합"
"14","소스류","히로시마현","2016-03-22","645","불검출","불검출","적합"
