"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"13","글루타미나아제","아이치현","2016-08-01","101","불검출","불검출","적합"
"14","과자(스낵과자)","아이치현","2016-07-11","138","불검출","불검출","적합"
"15","청국장","미에현","2016-07-27","6,480","불검출","불검출","적합"
"16","청주","효고현","2016-07-04","4,200","불검출","불검출","적합"
"17","곡류가공품","나가노현","2016-08-01","40","불검출","불검출","적합"
"18","당류가공품","오사카부","2016-07-26","185","불검출","불검출","적합"
"19","빵류(카스텔라)","오사카부","2016-07-11","70","불검출","불검출","적합"
"20","청주","도치기현","2016-06-10","4,608","불검출","불검출","적합"
"21","과자(스낵과자)","아이치현","2016-07-11","124","불검출","불검출","적합"
"22","빵류(그외 빵류)","아이치현","2016-07-11","59","불검출","불검출","적합"
"23","빵류(그외 빵류)","도치기현","2016-07-11","67","불검출","불검출","적합"
"24","맥주","교토부","2016-06-28","70,580","불검출","불검출","적합"
"25","소스류","니가타현","2016-06-23","2,441","불검출","불검출","적합"
"26","볶은커피","가나가와현","2016-07-25","2,340","불검출","불검출","적합"
"27","향신료조제품(고추
냉이가공품)","사이타마현","2016-06-30","630","불검출","불검출","적합"
"28","소스류","가나가와현","2016-07-22","80","불검출","불검출","적합"
"29","볶은커피","효고현","2016-07-05","91","불검출","불검출","적합"
"30","당류가공품","교토부","2016-06-16","131","불검출","불검출","적합"
"31","즉석조리식품","가나가와현","2016-07-05","2,884","불검출","불검출","적합"
"32","청주","도치기현","2016-07-05","2,851","불검출","불검출","적합"
"33","추출식품","에히메현","2016-05-11","3,200","불검출","불검출","적합"
"34","청주","니가타현","2016-07-21","150","불검출","불검출","적합"
"35","볶은커피","효고현","2016-06-14","91","불검출","불검출","적합"
"36","소스류","니가타현","2016-06-17","1,139","불검출","불검출","적합"
"37","혼합제제","와카야마현","2016-07-22","105","불검출","불검출","적합"
"38","소스류","가나가와현","2016-07-22","261","불검출","불검출","적합"
"39","조미된장","나가노현","2016-08-05","1,500","불검출","불검출","적합"
"40","냉면","구마모토현","2016-07-14","6,935","불검출","불검출","적합"
"41","과자(스낵과자)","아이치현","2016-07-11","200","불검출","불검출","적합"
"42","국수","나가노현","2016-07-20","525","불검출","불검출","적합"
"43","빵류(그외 빵류)","아이치현","2016-07-11","111","불검출","불검출","적합"
"44","과자(쿠키)","도치기현","2016-07-11","156","불검출","불검출","적합"
"45","빵류(케이크)","훗카이도","2016-07-13","130","불검출","불검출","적합"
"46","빵류(케이크)","아이치현","2016-07-11","105","불검출","불검출","적합"
