"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","79","","691,499","","",""
"1","소스류","지바현","2016-07-07","1,056","불검출","불검출","적합"
"2","과자(스낵과자)","니가타현","2016-07-07","400","불검출","불검출","적합"
"3","맥주","후쿠오카현","2016-07-12","10,100","불검출","불검출","적합"
"4","국수","KAGAWA","2016-07-13","1,600","불검출","불검출","적합"
"5","국수","KAGAWA","2016-06-21","6,460","불검출","불검출","적합"
"6","카레","니가타현","2016-06-18","1,008","불검출","불검출","적합"
"7","청주","야마구치현","2016-04-22","86","불검출","불검출","적합"
"8","카레","니가타현","2016-06-17","1,944","불검출","불검출","적합"
"9","카레","니가타현","2016-07-02","2,232","불검출","불검출","적합"
"10","청주","사가현","2016-07-22","86","불검출","불검출","적합"
"11","카레","도치기현","2016-03-07","2,484","불검출","불검출","적합"
"12","잼","나가노현","","40","불검출","불검출","적합"
