"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","318","2,398,841","2","68,640","272","2,222,601","3","1,463","41","106,136"
"8.22","58","1,151,836","0","0","40","1,113,174","3","1,463","15","37,198"
"8.23","78","239,159","0","0","63","209,167","0","0","15","29,992"
"8.24","103","316,347","1","17,160","96","277,421","0","0","6","21,766"
"8.25","79","691,499","1","51,480","73","622,839","0","0","5","17,180"
"","","","","","","","","","",""
