"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"14","과자(웨이퍼)","야마나시현","2017-10-13","8","불검출","불검출","적합"
"15","과자(웨이퍼)","야마나시현","2017-10-13","15","불검출","불검출","적합"
"16","기타천연착향료","이바라키현","2017-08-29","39","불검출","불검출","적합"
"17","건조효모","오이타현","2017-02-13","150","불검출","불검출","적합"
"18","효모추출물제품","오이타현","2017-10-12","3,000","불검출","불검출","적합"
"19","혼합제제","시즈오카현","2017-10-24","100","불검출","불검출","적합"
"20","합성착향료","가나가와현","2017-10-31","4","불검출","불검출","적합"
"21","합성착향료","가나가와현","2017-10-31","31","불검출","불검출","적합"
"22","혼합제제","가나가와현","2017-10-24","20","불검출","불검출","적합"
"23","혼합제제","가나가와현","2017-10-18","20","불검출","불검출","적합"
"24","빵류(케이크)","야마나시현","2017-10-07","163","불검출","불검출","적합"
"25","빵류(케이크)","후쿠오카현","2017-09-05","45","불검출","불검출","적합"
"26","빵류(파이)","야마나시현","2017-10-09","318","불검출","불검출","적합"
"27","빵류(카스텔라)","야마나시현","2017-10-24","218","불검출","불검출","적합"
"28","빵류(케이크)","야마나시현","2017-10-23","66","불검출","불검출","적합"
"29","과자(스낵과자)","아이치현","2017-09-26","87","불검출","불검출","적합"
"30","과자(크래커)","시즈오카현","2017-10-04","50","불검출","불검출","적합"
"31","혼합제제","사이타마현","2017-10-26","36","불검출","불검출","적합"
"32","과자(크래커)","아이치현","2017-10-02","20","불검출","불검출","적합"
"33","캔디류(젤리)","오카야마현","2017-09-14","166","불검출","불검출","적합"
"34","캔디류(젤리)","오카야마현","2017-10-06","180","불검출","불검출","적합"
"35","금박","이시카와현","2017-10-31","0.3","불검출","불검출","적합"
"36","맥주","오이타현","2017-10-16","198,720","불검출","불검출","적합"
"37","양조간장","효고현","2017-10-16","13,799","불검출","불검출","적합"
"38","과자(비스킷)","니가타현","2017-10-07","86","불검출","불검출","적합"
"39","과자(비스킷)","야마가타현","2017-10-27","573","불검출","불검출","적합"
"40","과자(크래커)","니가타현","2017-10-07","137","불검출","불검출","적합"
"41","빵류(도넛)","기후현","2017-10-30","1,092","불검출","불검출","적합"
"42","과자(비스킷)","니가타현","2017-10-07","78","불검출","불검출","적합"
"43","소스류","히로시마현","2017-10-03","1,320","불검출","불검출","적합"
"44","소스류","히로시마현","2017-09-15","69","불검출","불검출","적합"
"45","당류가공품","지바현","2017-10-11","61","불검출","불검출","적합"
"46","양조간장","지바현","2017-10-12","5,140","불검출","불검출","적합"
