"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"154","캔디류","아이치현","2019-02-01","1,584","불검출","불검출","적합"
"155","캔디류","아이치현","2019-02-01","600","불검출","불검출","적합"
"156","캔디류","아이치현","2019-01-31","194","불검출","불검출","적합"
"157","절임식품","야마가타현","2019-01-23","1,782","불검출","불검출","적합"
"158","캔디류","아이치현","2019-02-04","385","불검출","불검출","적합"
"159","과자","아이치현","2019-01-17","322","불검출","불검출","적합"
"160","캔디류","아이치현","2019-01-12","128","불검출","불검출","적합"
"161","캔디류","아이치현","2019-01-16","128","불검출","불검출","적합"
"162","α-아밀라아제(세균성)","시가현","2019-01-16","1,164","불검출","불검출","적합"
"163","과자","가나가와현","2018-11-23","16","불검출","불검출","적합"
"164","소스","사가현","2019-01-31","4,900","불검출","불검출","적합"
"165","소스","도쿠시마현","2019-01-25","281","불검출","불검출","적합"
"166","과자","가나가와현","2018-11-24","18","불검출","불검출","적합"
"167","과자","가나가와현","2018-12-03","18","불검출","불검출","적합"
"168","5'-이노신산이나트륨","미에현","2018-10-30","350","불검출","불검출","적합"
"169","청국장","훗카이도","2019-01-19","2,970","불검출","불검출","적합"
"170","과자","가나가와현","2018-11-29","32","불검출","불검출","적합"
"171","트랜스글루타미나아제","가나가와현","2018-11-28","250","불검출","불검출","적합"
"172","맥주","교토부","2019-01-07","135,850","불검출","불검출","적합"
"173","양조간장","후쿠오카현","2019-01-22","60","불검출","불검출","적합"
"174","트랜스글루타미나아제","가나가와현","2018-11-16","250","불검출","불검출","적합"
"175","청주","효고현","2018-12-05","6,000","불검출","불검출","적합"
"176","소스","시즈오카현","2019-01-15","800","불검출","불검출","적합"
"177","소스","아이치현","2019-01-22","1,140","불검출","불검출","적합"
"178","기타가공품","오키나와현","2019-01-25","1,000","불검출","불검출","적합"
"179","합성향료","도쿄도","2018-02-26","6","불검출","불검출","적합"
"180","합성향료","가나가와현","2019-01-17","6","불검출","불검출","적합"
"181","합성향료","가나가와현","2018-11-14","11","불검출","불검출","적합"
"182","빵류","효고현","2019-01-11","738","불검출","불검출","적합"
"183","캔디류","아이치현","2018-12-07","567","불검출","불검출","적합"
