"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장홍어","야마구치현","2019-02-21","520","불검출","불검출","적합"
"2","활우렁쉥이","홋카이도","2019-02-21","8,050","불검출","불검출","적합"
"3","활가리비","홋카이도","2019-02-21","7,970","불검출","불검출","적합"
"4","활방어","에히메현","2019-02-21","4,284","불검출","불검출","적합"
"5","활우렁쉥이","홋카이도","2019-02-21","8,123","불검출","불검출","적합"
"6","활우렁쉥이","홋카이도","2019-02-21","7,912","불검출","불검출","적합"
"7","활방어","에히메현","2019-02-21","6,529","불검출","불검출","적합"
"8","활돔(참돔)","에히메현","2019-02-21","1,980","불검출","불검출","적합"
"9","활돔(참돔)","에히메현","2019-02-21","1,955","불검출","불검출","적합"
"10","냉장홍어","홋카이도","2019-02-21","2,688","불검출","불검출","적합"
"11","냉동전어","가나가와현","2019-02-21","23,000","불검출","불검출","적합"
"12","활우렁쉥이","홋카이도","2019-02-21","7,843","불검출","불검출","적합"
"13","냉장가오리","후쿠오카현","2019-02-21","1,215","불검출","불검출","적합"
"14","냉장갈치","가나가와현","2019-02-21","7,384","불검출","불검출","적합"
"15","활대합(북방대합)","홋카이도","2019-02-21","4,600","불검출","불검출","적합"
"16","활돔(참돔)","에히메현","2019-02-21","1,916","불검출","불검출","적합"
"17","냉동복어(검복)","홋카이도","2019-02-21","19,215","불검출","불검출","적합"
"18","냉장준치","효고현","2019-02-21","1,000","불검출","불검출","적합"
"19","냉장갈치","가나가와현","2019-02-21","7,344","불검출","불검출","적합"
"20","냉동새치(황새치,F,횟감)","태평양","2019-02-21","3,230","불검출","불검출","적합"
