"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장가오리","후쿠오카현","2019-02-19","645","불검출","불검출","적합"
"2","활방어","나가사키현","2019-02-19","2,976","불검출","불검출","적합"
"3","활우렁쉥이","홋카이도","2019-02-19","8,190","불검출","불검출","적합"
"4","활우렁쉥이","홋카이도","2019-02-19","8,189","불검출","불검출","적합"
"5","냉장명태","홋카이도","2019-02-19","3,900","불검출","불검출","적합"
"6","활가리비","홋카이도","2019-02-19","6,482","불검출","불검출","적합"
"7","냉장가오리","야마구치현","2019-02-19","430","불검출","불검출","적합"
"8","냉장가오리","야마구치현","2019-02-19","715","불검출","불검출","적합"
"9","냉장홍어","홋카이도","2019-02-19","1,992","불검출","불검출","적합"
"10","활우렁쉥이","홋카이도","2019-02-19","8,217","불검출","불검출","적합"
"11","활가리비","홋카이도","2019-02-19","6,965","불검출","불검출","적합"
"12","냉장가오리","야마구치현","2019-02-19","420","불검출","불검출","적합"
"13","냉장명태","홋카이도","2019-02-19","4,550","불검출","불검출","적합"
"14","냉장갈치","효고현","2019-02-19","272","불검출","불검출","적합"
"15","활우렁쉥이","홋카이도","2019-02-19","8,074","불검출","불검출","적합"
"16","냉장명태","홋카이도","2019-02-19","1,950","불검출","불검출","적합"
"17","활우렁쉥이","홋카이도","2019-02-19","7,000","불검출","불검출","적합"
"18","냉동갈치","가나가와현","2019-02-19","31,984","불검출","불검출","적합"
"19","활우렁쉥이","홋카이도","2019-02-19","6,744","불검출","불검출","적합"
"20","냉장명태","홋카이도","2019-02-19","2,600","불검출","불검출","적합"
