"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"119","소스","교토부","2018-12-28","50","불검출","불검출","적합"
"120","양조간장","지바현","2018-12-18","8,424","불검출","불검출","적합"
"121","맥주","후쿠오카현","2018-12-27","69,792","불검출","불검출","적합"
"122","맥주","후쿠오카현","2019-01-28","23,760","불검출","불검출","적합"
"123","소스","교토부","2018-11-13","2,170","불검출","불검출","적합"
"124","소스","교토부","2018-11-06","1,561","불검출","불검출","적합"
"125","향신료조제품","나가노현","2018-11-30","129","불검출","불검출","적합"
"126","청주","와카야마현","2019-02-02","594","불검출","불검출","적합"
"127","리큐르","와카야마현","2019-01-10","140","불검출","불검출","적합"
"128","청주","야마가타현","2018-12-25","86","불검출","불검출","적합"
"129","고추냉이/신선,냉장","도쿄도","2019-02-06","30","불검출","불검출","적합"
"130","소스","미야자키현","2018-12-14","138","불검출","불검출","적합"
"131","소스","미야자키현","2019-01-10","630","불검출","불검출","적합"
"132","소스","교토부","2019-01-09","1,310","불검출","불검출","적합"
"133","소스","미야자키현","2018-12-27","1,260","불검출","불검출","적합"
"134","청주","효고현","2019-01-29","13,824","불검출","불검출","적합"
"135","청주","효고현","2019-01-28","9,216","불검출","불검출","적합"
"136","청주","교토부","2019-01-09","9,216","불검출","불검출","적합"
"137","청주","교토부","2018-12-14","144","불검출","불검출","적합"
"138","소스","미야자키현","2018-12-20","630","불검출","불검출","적합"
"139","소스","교토부","2018-12-07","60","불검출","불검출","적합"
"140","소스","가나가와현","2018-12-28","120","불검출","불검출","적합"
"141","혼합장","후쿠오카현","2019-01-22","480","불검출","불검출","적합"
"142","복합조미식품","가나가와현","2018-12-10","700","불검출","불검출","적합"
"143","청주","효고현","2018-12-08","36","불검출","불검출","적합"
"144","청주","교토부","2018-11-02","180","불검출","불검출","적합"
"145","효모식품","오이타현","2018-08-31","40","불검출","불검출","적합"
"146","혼합장","후쿠오카현","2019-01-22","480","불검출","불검출","적합"
"147","트랜스글루타미나아제","가나가와현","2018-11-18","250","불검출","불검출","적합"
"148","복합조미식품","가나가와현","2018-08-29","500","불검출","불검출","적합"
"149","양조간장","후쿠오카현","2019-01-22","160","불검출","불검출","적합"
"150","청주","효고현","2018-12-12","77","불검출","불검출","적합"
"151","준초콜릿","사이타마현","2019-01-18","552","불검출","불검출","적합"
"152","설탕","후쿠오카현","2018-09-18","400","불검출","불검출","적합"
"153","과자","아이치현","2019-01-30","335","불검출","불검출","적합"
