"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장준치","야마구치현","2019-02-20","43","불검출","불검출","적합"
"2","활방어","에히메현","2019-02-20","4,191","불검출","불검출","적합"
"3","냉장명태","홋카이도","2019-02-20","3,900","불검출","불검출","적합"
"4","냉동우렁쉥이살","홋카이도","2019-02-20","300","불검출","불검출","적합"
"5","활우렁쉥이","홋카이도","2019-02-20","8,566","불검출","불검출","적합"
"6","냉장가오리","야마구치현","2019-02-20","266","불검출","불검출","적합"
"7","냉장명태","홋카이도","2019-02-20","4,628","불검출","불검출","적합"
"8","냉장명태","홋카이도","2019-02-20","4,628","불검출","불검출","적합"
"9","냉장명태","홋카이도","2019-02-20","4,000","불검출","불검출","적합"
"10","냉장홍어","야마구치현","2019-02-20","264","불검출","불검출","적합"
"11","냉장명태","홋카이도","2019-02-20","1,950","불검출","불검출","적합"
"12","활조개(비단조개)","홋카이도","2019-02-20","500","불검출","불검출","적합"
"13","활해삼","나가사키현","2019-02-20","160","불검출","불검출","적합"
"14","활바리(능성어)","에히메현","2019-02-20","1,382","불검출","불검출","적합"
"15","냉장명태","홋카이도","2019-02-20","1,300","불검출","불검출","적합"
"16","냉장명태","홋카이도","2019-02-20","4,654","불검출","불검출","적합"
"17","냉장갈치","가나가와현","2019-02-20","7,224","불검출","불검출","적합"
"18","냉장준치","효고현","2019-02-20","600","불검출","불검출","적합"
"19","활대합(북방대합)","홋카이도","2019-02-20","3,230","불검출","불검출","적합"
"20","냉장명태","홋카이도","2019-02-20","2,600","불검출","불검출","적합"
