"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"15","소주","미야자키현","2018-12-07","43","불검출","불검출","적합"
"16","기타 주류","후쿠오카현","2018-09-12","216","불검출","불검출","적합"
"17","청주","돗토리현","2019-01-23","108","불검출","불검출","적합"
"18","청주","돗토리현","2019-01-16","259","불검출","불검출","적합"
"19","청주","군마현","2018-12-24","86","불검출","불검출","적합"
"20","청주","니가타현","2019-01-08","86","불검출","불검출","적합"
"21","청주","기후현","2019-01-08","43","불검출","불검출","적합"
"22","청주","시즈오카현","2018-12-27","302","불검출","불검출","적합"
"23","가공두부","후쿠오카현","2019-01-15","7,200","불검출","불검출","적합"
"24","가공두부","후쿠오카현","2018-12-29","2,600","불검출","불검출","적합"
"25","소스","시즈오카현","2019-01-30","480","불검출","불검출","적합"
"26","향신료조제품","사이타마현","2018-11-21","600","불검출","불검출","적합"
"27","향신료조제품","나가노현","2019-01-08","2,150","불검출","불검출","적합"
"28","빵류","야마나시현","2018-11-25","387","불검출","불검출","적합"
"29","빵류","야마나시현","2018-11-29","86","불검출","불검출","적합"
"30","빵류","야마나시현","2018-11-26","426","불검출","불검출","적합"
"31","빵류","야마나시현","2018-11-28","455","불검출","불검출","적합"
"32","빵류","야마나시현","2018-11-29","236","불검출","불검출","적합"
"33","빵류","야마나시현","2018-11-29","36","불검출","불검출","적합"
"34","과자","후쿠시마현","2019-01-05","301","불검출","불검출","적합"
"35","개별인정형
건강기능식품","도쿄도","2018-12-11","85","불검출","불검출","적합"
"36","심황색소","오사카부","2018-11-13","600","불검출","불검출","적합"
"37","트랜스글루코시다아제","시가현","2018-10-12","501","불검출","불검출","적합"
"38","프로테아제(곰팡이성)","아이치현","2019-01-17","21","불검출","불검출","적합"
"39","절임식품","와카야마현","2019-01-31","972","불검출","불검출","적합"
"40","숙면","가가와현","2019-01-24","5,778","불검출","불검출","적합"
"41","캔디류","미에현","2018-11-22","127","불검출","불검출","적합"
"42","서류가공품","지바현","2019-01-04","6","불검출","불검출","적합"
"43","효모식품","오이타현","2018-10-10","2,500","불검출","불검출","적합"
"44","볶은커피","효고현","2019-01-28","16,104","불검출","불검출","적합"
"45","소스","시즈오카현","2019-01-30","480","불검출","불검출","적합"
"46","초콜릿가공품","가나가와현","2018-12-21","352","불검출","불검출","적합"
"47","준초콜릿","가나가와현","2018-11-30","416","불검출","불검출","적합"
"48","DL-사과산","오사카부","2019-01-19","20,000","불검출","불검출","적합"
