"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","냉장홍어","홋카이도","2019-02-20","1,197","불검출","불검출","적합"
"22","활우렁쉥이","홋카이도","2019-02-20","7,000","불검출","불검출","적합"
"23","활대합(북방대합)","홋카이도","2019-02-20","4,000","불검출","불검출","적합"
"24","냉장명태","홋카이도","2019-02-20","3,445","불검출","불검출","적합"
"25","활장어(먹장어)","나가사키현","2019-02-20","2,389","불검출","불검출","적합"
"26","냉장홍어","홋카이도","2019-02-20","544","불검출","불검출","적합"
"27","냉장명태","홋카이도","2019-02-20","1,300","불검출","불검출","적합"
"28","냉장명태","홋카이도","2019-02-20","4,641","불검출","불검출","적합"
"29","냉동갈치","가나가와현","2019-02-20","13,624","불검출","불검출","적합"
"30","냉장명태","홋카이도","2019-02-20","1,608","불검출","불검출","적합"
"합계","","-","-","94,134","-","-","-"
