"검사결과
수입
제조일자","","","","","","",""
"순번
품목명
제조·생산지
중량
세슘
요오드
(유통기한)
판정
(kg)
(기준:100Bq/kg)
(기준:300Bq/kg)","","","","","","",""
"14","맥주","후쿠오카현","2017-12-25","67,133","불검출","불검출","적합"
"15","맥주","후쿠오카현","2018-01-09","16,783","불검출","불검출","적합"
"16","맥주","후쿠오카현","2017-12-28","52,344","불검출","불검출","적합"
"17","맥주","후쿠오카현","2018-01-09","34,896","불검출","불검출","적합"
"18","소스","교토부","2017-12-27","2,120","불검출","불검출","적합"
"19","소스","교토부","2017-12-25","3,932","불검출","불검출","적합"
"20","복합조미식품","교토부","2017-11-07","960","불검출","불검출","적합"
"21","소스","교토부","2017-12-08","607","불검출","불검출","적합"
"22","소스","교토부","2017-12-15","660","불검출","불검출","적합"
"23","소스","교토부","2017-12-20","252","불검출","불검출","적합"
"24","소스","교토부","2017-12-21","122","불검출","불검출","적합"
"25","소스","교토부","2017-12-14","381","불검출","불검출","적합"
"26","소스","교토부","2017-12-26","2,628","불검출","불검출","적합"
"27","소스","교토부","2017-12-08","50","불검출","불검출","적합"
"28","기타 주류","와카야마현","2017-12-16","22,680","불검출","불검출","적합"
"29","캔디류","아이치현","2017-12-01","197","불검출","불검출","적합"
"30","캔디류","아이치현","2017-10-23","244","불검출","불검출","적합"
"31","청주","효고현","2017-12-25","9,331","불검출","불검출","적합"
"32","청주","효고현","2017-12-09","2,333","불검출","불검출","적합"
"33","청주","효고현","2017-12-27","2,799","불검출","불검출","적합"
"34","청주","효고현","2017-12-27","622","불검출","불검출","적합"
"35","빵류","훗카이도","2017-12-20","792","불검출","불검출","적합"
"36","빵류","훗카이도","2017-12-12","432","불검출","불검출","적합"
"37","혼합제제","도쿄도","2017-12-25","500","불검출","불검출","적합"
"38","기타천연착향료","도쿄도","2017-12-25","60","불검출","불검출","적합"
"39","혼합제제","도쿄도","2017-12-25","1,152","불검출","불검출","적합"
"40","혼합제제","도쿄도","2017-12-25","500","불검출","불검출","적합"
"41","혼합제제","도쿄도","2017-12-25","400","불검출","불검출","적합"
"42","혼합제제","도쿄도","2017-12-25","40","불검출","불검출","적합"
"43","혼합제제","도쿄도","2017-12-25","36","불검출","불검출","적합"
"44","청주","효고현","2017-12-26","5,880","불검출","불검출","적합"
"45","청주","효고현","2017-12-06","2,520","불검출","불검출","적합"
"46","기타가공품","오사카부","2017-06-12","98","불검출","불검출","적합"
