"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","냉장명태","홋카이도","2018-02-01","2,456","불검출","불검출","적합"
"22","활돔(강담돔)","도쿠시마현","2018-02-01","274","불검출","불검출","적합"
"23","활바리(자바리)","나가사키현","2018-02-01","211","불검출","불검출","적합"
"24","냉장홍어","홋카이도","2018-02-01","692","불검출","불검출","적합"
"25","활돔(참돔)","에히메현","2018-02-01","1,531","불검출","불검출","적합"
"26","냉장명태","홋카이도","2018-02-01","1,800","불검출","불검출","적합"
"27","냉장갈치","고치현","2018-02-01","1,170","불검출","불검출","적합"
"28","활바리(능성어)","에히메현","2018-02-01","986","불검출","불검출","적합"
"29","활복어(자주복)","에히메현","2018-02-01","629","불검출","불검출","적합"
"30","냉장홍어","홋카이도","2018-02-01","2,561","불검출","불검출","적합"
"31","활방어","나가사키현","2018-02-01","7,395","불검출","불검출","적합"
"32","냉장돔(황돔)","야마구치현","2018-02-01","165","불검출","불검출","적합"
"33","활우렁쉥이","홋카이도","2018-02-01","6,150","불검출","불검출","적합"
"34","활우렁쉥이","홋카이도","2018-02-01","8,271","불검출","불검출","적합"
"합계","","-","-","139,561","-","-","-"
