"검사결과
수입
제조일자","","","","","","",""
"순번
품목명
제조·생산지
중량
세슘
요오드
(유통기한)
판정
(kg)
(기준:100Bq/kg)
(기준:300Bq/kg)","","","","","","",""
"14","기타가공품","도쿄도","2017-10-26","18","불검출","불검출","적합"
"15","커피","군마현","2017-10-16","33","불검출","불검출","적합"
"16","코코아분말","가나가와현","2017-11-23","127","불검출","불검출","적합"
"17","캔디류(캐러멜)","군마현","2017-11-30","948","불검출","불검출","적합"
"18","소스","도치기현","2017-11-08","240","불검출","불검출","적합"
"19","소스","군마현","2017-10-16","450","불검출","불검출","적합"
"20","혼합제제","도쿄도","2018-01-09","60","불검출","불검출","적합"
"21","혼합제제","도쿄도","2018-01-09","240","불검출","불검출","적합"
"22","청주","도치기현","2017-12-28","7,776","불검출","불검출","적합"
"23","청주","도치기현","2017-12-25","2,304","불검출","불검출","적합"
"24","기타천연착향료","도쿄도","2017-12-25","54","불검출","불검출","적합"
"25","혼합제제","도쿄도","2018-01-09","100","불검출","불검출","적합"
"26","액상차","와카야마현","2017-12-02","30,000","불검출","불검출","적합"
"27","과·채음료","후쿠오카현","2017-12-14","2,250","불검출","불검출","적합"
"28","당류가공품","오사카부","2018-01-11","277","불검출","불검출","적합"
"29","당류가공품","교토부","2017-12-22","122","불검출","불검출","적합"
"30","액상차","오사카부","2017-11-24","1,379","불검출","불검출","적합"
"31","향신료조제품","사이타마현","2017-11-23","203","불검출","불검출","적합"
"32","탄산칼슘","오카야마현","2018-01-16","16,500","불검출","불검출","적합"
"33","당류가공품","교토부","2017-12-21","56","불검출","불검출","적합"
"34","소스","교토부","2017-12-27","1,700","불검출","불검출","적합"
"35","소스","교토부","2017-12-27","2,286","불검출","불검출","적합"
"36","소스","교토부","2017-12-27","4,920","불검출","불검출","적합"
"37","소스","교토부","2017-12-27","2,394","불검출","불검출","적합"
"38","소스","교토부","2017-12-26","650","불검출","불검출","적합"
"39","소스","교토부","2017-12-28","375","불검출","불검출","적합"
"40","소스","사이타마현","2017-12-12","2,928","불검출","불검출","적합"
"41","카레(커리)분","사이타마현","2018-01-10","5,544","불검출","불검출","적합"
"42","밀가루","훗카이도","2017-12-07","5,000","불검출","불검출","적합"
"43","밀가루","후쿠오카현","2018-01-13","1,000","불검출","불검출","적합"
"44","종국","오사카부","2018-01-16","14","불검출","불검출","적합"
"45","혼합제제","시즈오카현","2017-12-27","50","불검출","불검출","적합"
"46","이온교환수지","후쿠시마현","2017-11-12","5,769","불검출","불검출","적합"
