"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장갈치","효고현","2018-01-31","160","불검출","불검출","적합"
"2","냉장가오리","에히메현","2018-01-31","410","불검출","불검출","적합"
"3","냉장준치","구마모토현","2018-01-31","1,106","불검출","불검출","적합"
"4","냉장갈치","후쿠오카현","2018-01-31","735","불검출","불검출","적합"
"5","냉장가오리","야마구치현","2018-01-31","1,704","불검출","불검출","적합"
"6","활돔(참돔)","고치현","2018-01-31","4,866","불검출","불검출","적합"
"7","활가리비","홋카이도","2018-01-31","7,200","불검출","불검출","적합"
"8","냉동쥐치(말쥐치)","나가사키현","2018-01-31","1,728","불검출","불검출","적합"
"9","활우렁쉥이","홋카이도","2018-01-31","8,763","불검출","불검출","적합"
"10","냉장가오리","에히메현","2018-01-31","30","불검출","불검출","적합"
"11","활가리비","홋카이도","2018-01-31","8,017","불검출","불검출","적합"
"12","활우렁쉥이","홋카이도","2018-01-31","8,689","불검출","불검출","적합"
"13","냉장돔(황돔)","나가사키현","2018-01-31","976","불검출","불검출","적합"
"14","냉장돔(황돔)","야마구치현","2018-01-31","527","불검출","불검출","적합"
"15","활게(참게)","후쿠오카현","2018-01-31","500","불검출","불검출","적합"
"16","활우렁쉥이","홋카이도","2018-01-31","7,834","불검출","불검출","적합"
"17","냉장돔(참돔)","나가사키현","2018-01-31","2,080","불검출","불검출","적합"
"18","냉장갈치","효고현","2018-01-31","1,576","불검출","불검출","적합"
"19","냉장명태","홋카이도","2018-01-31","2,400","불검출","불검출","적합"
"합계","","-","-","59,301","-","-","-"
