"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","186","1,184,828","0","0","139","1,150,028","1","184","46","34,616"
"1.29","80","937,199","0","0","56","920,273","0","0","24","16,926"
"1.30","106","247,629","0","0","83","229,755","1","184","22","17,690"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
