"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"47","초콜릿","훗카이도","2016-09-06","72","불검출","불검출","적합"
"48","혼합제제","오사카부","2016-08-23","150","불검출","불검출","적합"
"49","초콜릿가공품","훗카이도","2016-09-06","124","불검출","불검출","적합"
"50","복합조미식품","이바라키현","2016-07-29","29","불검출","불검출","적합"
"51","기타천연착향료","오사카부","2016-09-09","51","불검출","불검출","적합"
"52","빵류(파이)","훗카이도","2016-08-21","12,773","불검출","불검출","적합"
"53","혼합제제","시즈오카현","2016-08-31","500","불검출","불검출","적합"
"54","준초콜릿","훗카이도","2016-07-21","9","불검출","불검출","적합"
"55","혼합제제","오사카부","2016-08-25","34","불검출","불검출","적합"
"56","빵류(케이크)","훗카이도","2016-08-17","1,980","불검출","불검출","적합"
"57","냉면","효고현","2016-08-03","672","불검출","불검출","적합"
"58","양조간장","지바현","2016-08-08","190","불검출","불검출","적합"
"59","복합조미식품","에히메현","2016-09-05","1,000","불검출","불검출","적합"
"60","빵류(케이크)","야마나시현","2016-08-19","83","불검출","불검출","적합"
"61","초콜릿가공품","훗카이도","2016-09-06","57","불검출","불검출","적합"
"62","조미된장","아이치현","2016-09-06","10,000","불검출","불검출","적합"
"63","혼합제제","오사카부","2016-09-06","102","불검출","불검출","적합"
"64","혼합제제","오사카부","2016-08-30","17","불검출","불검출","적합"
"65","혼합제제","효고현","2016-08-31","90","불검출","불검출","적합"
"66","조미된장","히로시마현","2016-08-19","7,000","불검출","불검출","적합"
"67","혼합제제","오사카부","2016-09-06","34","불검출","불검출","적합"
"68","초콜릿가공품","훗카이도","2016-09-06","25","불검출","불검출","적합"
"69","곡류가공품","후쿠시마현","2016-08-04","130","불검출","불검출","적합"
"70","소스류","지바현","2016-07-26","77","불검출","불검출","적합"
"71","혼합제제","오사카부","2016-09-01","17","불검출","불검출","적합"
"72","화이트초콜릿","훗카이도","2016-08-30","105","불검출","불검출","적합"
"73","소스류","에히메현","2016-08-31","9,020","불검출","불검출","적합"
"74","혼합제제","효고현","2016-08-25","5,000","불검출","불검출","적합"
"75","혼합제제","오사카부","2016-08-29","68","불검출","불검출","적합"
"76","소스류","지바현","2016-09-05","12,000","불검출","불검출","적합"
"77","향신료조제품","도쿄도","2016-08-25","1,250","불검출","불검출","적합"
"78","소스류","나가사키현","2016-07-07","3,817","불검출","불검출","적합"
"79","혼합제제","오사카부","2016-09-06","51","불검출","불검출","적합"
"80","맥주","후쿠오카현","2016-08-18","15,994","불검출","불검출","적합"
