"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"48","락타아제","아오모리현","2016-07-14","300","불검출","불검출","적합"
"49","과자(스낵과자)","지바현","2016-08-09","554","불검출","불검출","적합"
"50","소스류","에히메현","2016-08-30","504","불검출","불검출","적합"
"51","혼합장","효고현","2016-08-30","29","불검출","불검출","적합"
"52","유탕면류","나가사키현","2016-09-08","20","불검출","불검출","적합"
"53","혼합제제","오카야마현","2016-07-29","15","불검출","불검출","적합"
"54","과자(비스킷)","오사카부","2016-08-16","70","불검출","불검출","적합"
"55","장류절임","도치기현","2016-09-01","200","불검출","불검출","적합"
"56","혼합제제","오사카부","2016-09-20","75","불검출","불검출","적합"
"57","초콜릿가공품","훗카이도","2016-09-06","38","불검출","불검출","적합"
"58","혼합제제","오카야마현","2016-09-06","300","불검출","불검출","적합"
"59","밀크초콜릿","가나가와현","2016-08-08","1,485","불검출","불검출","적합"
"60","커피/건조","콜롬비아","2016-06-17","17,010","불검출","불검출","적합"
"61","소스류","후쿠오카현","2016-08-25","61","불검출","불검출","적합"
"62","소스류","에히메현","2016-09-05","924","불검출","불검출","적합"
"63","캔디류(사탕)","후쿠시마현","2016-08-09","353","불검출","불검출","적합"
"64","당류가공품","교토부","2016-08-03","209","불검출","불검출","적합"
"65","즉석조리식품","훗카이도","2016-08-17","71","불검출","불검출","적합"
"66","소스류","교토부","2016-08-18","50","불검출","불검출","적합"
"67","과자(비스킷)","니가타현","2016-08-08","120","불검출","불검출","적합"
"68","소스류","오사카부","2016-07-19","2,213","불검출","불검출","적합"
"69","소스류","후쿠오카현","2016-09-07","96","불검출","불검출","적합"
"70","과자(크래커)","아이치현","2016-09-10","990","불검출","불검출","적합"
"71","자당지방산에스테르","시가현","2016-08-04","600","불검출","불검출","적합"
"72","소스류","군마현","2016-07-08","472","불검출","불검출","적합"
"73","향신료조제품(고추
냉이가공품)","도쿄도","2016-09-06","3,960","불검출","불검출","적합"
"74","혼합제제","군마현","2016-08-29","20","불검출","불검출","적합"
"75","양조간장","효고현","2016-06-30","253","불검출","불검출","적합"
"76","소스류","사가현","2016-07-16","136","불검출","불검출","적합"
"77","맥주","오이타현","2016-08-21","43,800","불검출","불검출","적합"
"78","캔디류(사탕)","효고현","2016-08-08","360","불검출","불검출","적합"
"79","소스류","에히메현","2016-09-02","3,600","불검출","불검출","적합"
"80","소스류","효고현","2016-06-06","43","불검출","불검출","적합"
"81","과자(스낵과자)","니가타현","2016-09-08","1,326","불검출","불검출","적합"
