"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","","-","-","114,600","-","-","-"
"1","냉동상어
(흑기흉상어)","대만","2016-09-29","4,750","불검출","불검출","적합"
"2","냉동명태(F)","러시아","2016-09-29","22,500","불검출","불검출","적합"
"3","냉동명태(F)","러시아","2016-09-29","22,600","불검출","불검출","적합"
"4","냉동명태(F)","러시아","2016-09-29","24,000","불검출","불검출","적합"
"5","냉동가자미
(각시가자미)","러시아","2016-09-29","18,250","불검출","불검출","적합"
"6","냉동가자미
(각시가자미)","러시아","2016-09-29","22,500","불검출","불검출","적합"
