"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","맥주","후쿠오카현","2016-07-29","84,000","불검출","불검출","적합"
"15","캔디류(사탕)","후쿠시마현","2016-08-19","353","불검출","불검출","적합"
"16","국수","아키타현","2016-08-25","108","불검출","불검출","적합"
"17","폴리글리세린지방
산에스테르","미에현","2016-08-09","288","불검출","불검출","적합"
"18","과자(쿠키)","니가타현","2016-08-25","173","불검출","불검출","적합"
"19","수산물가공품","아오모리현","2016-08-17","8","불검출","불검출","적합"
"20","전분가공품","에히메현","2016-09-02","8,000","불검출","불검출","적합"
"21","당류가공품","오사카부","2016-08-29","113","불검출","불검출","적합"
"22","과자(스낵과자)","이바라키현","2016-09-09","630","불검출","불검출","적합"
"23","맥주","ETC","2016-08-01","32,434","불검출","불검출","적합"
"24","커피/건조","콜롬비아","2016-03-11","19,250","불검출","불검출","적합"
"25","국수","아키타현","2016-04-01","2,004","불검출","불검출","적합"
"26","건어포류","에히메현","2016-08-26","120","불검출","불검출","적합"
"27","혼합제제","사이타마현","2016-09-02","50","불검출","불검출","적합"
"28","복합조미식품","후쿠오카현","2016-08-31","300","불검출","불검출","적합"
"29","초콜릿가공품","훗카이도","2016-09-06","57","불검출","불검출","적합"
"30","소스류","후쿠오카현","2016-09-06","300","불검출","불검출","적합"
"31","카레","효고현","2016-09-05","4,500","불검출","불검출","적합"
"32","기타가공품","오사카부","2016-08-24","2,000","불검출","불검출","적합"
"33","글루콘산아연","도쿠시마현","2015-10-19","200","불검출","불검출","적합"
"34","정제,가공을거쳐야
하는식품원료","도치기현","2016-06-03","16,206","불검출","불검출","적합"
"35","장류절임","도치기현","2016-09-01","200","불검출","불검출","적합"
"36","소스류","후쿠오카현","2016-09-05","1,000","불검출","불검출","적합"
"37","캔디류(사탕)","가나가와현","2016-08-16","363","불검출","불검출","적합"
"38","과자(비스킷)","아이치현","2016-09-09","1,163","불검출","불검출","적합"
"39","소스류","사가현","2016-07-04","136","불검출","불검출","적합"
"40","볶은커피","효고현","2016-06-03","153","불검출","불검출","적합"
"41","당류가공품","오사카부","2016-08-26","122","불검출","불검출","적합"
"42","국수","효고현","2016-08-19","480","불검출","불검출","적합"
"43","과자(한과류)","나가노현","2016-09-06","276","불검출","불검출","적합"
"44","화이트초콜릿","가나가와현","2016-08-22","1,008","불검출","불검출","적합"
"45","과자(비스킷)","니가타현","2016-08-24","95","불검출","불검출","적합"
"46","초콜릿가공품","이바라키현","2016-09-09","2,400","불검출","불검출","적합"
"47","혼합제제","군마현","2016-08-30","60","불검출","불검출","적합"
