"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","활돔(참돔)","에히메현","2017-05-11","11,437","불검출","불검출","적합"
"22","냉동다랑어(눈다랑어,F,횟감)","인도양","2017-05-11","870","불검출","불검출","적합"
"23","냉장갈치","야마구치현","2017-05-11","260","불검출","불검출","적합"
"24","활돔(참돔)","에히메현","2017-05-11","11,000","불검출","불검출","적합"
"25","활돔(돌돔)","나가사키현","2017-05-11","900","불검출","불검출","적합"
"26","냉장갈치","와카야마현","2017-05-11","3,296","불검출","불검출","적합"
"27","냉장갈치","와카야마현","2017-05-11","600","불검출","불검출","적합"
"28","냉장갈치","와카야마현","2017-05-11","3,360","불검출","불검출","적합"
"29","냉장명태","홋카이도","2017-05-11","2,613","불검출","불검출","적합"
"30","냉장쥐치","후쿠오카현","2017-05-11","2,040","불검출","불검출","적합"
"31","냉장명태","홋카이도","2017-05-11","1,140","불검출","불검출","적합"
"32","냉장명태","홋카이도","2017-05-11","1,200","불검출","불검출","적합"
"33","냉장갈치","와카야마현","2017-05-11","2,136","불검출","불검출","적합"
"34","냉장갈치","후쿠오카현","2017-05-11","305","불검출","불검출","적합"
"합계","","-","-","61,360","-","-","-"
