"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","46건","-","-","143,908","-","-","-"
"1","활돔(참돔)","나가사키현","2015-1-28","6,893","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2015-1-28","7,148","불검출","불검출","적합"
"3","활가리비","홋카이도","2015-1-28","6,000","불검출","불검출","적합"
"4","냉장돔(참돔)","나가사키현","2015-1-28","1,600","불검출","불검출","적합"
"5","냉동다랑어(참다랑어,F,횟감)","홋카이도","2015-1-28","21","불검출","불검출","적합"
"6","활가리비","홋카이도","2015-1-28","7,454","불검출","불검출","적합"
"7","활장어(먹장어)","나가사키현","2015-1-28","570","불검출","불검출","적합"
"8","활가리비","홋카이도","2015-1-28","6,792","불검출","불검출","적합"
"9","활꼬막","사가현","2015-1-28","240","불검출","불검출","적합"
"10","활꼬막(새꼬막)","사가현","2015-1-28","4,200","불검출","불검출","적합"
"11","활꼬막","후쿠오카현","2015-1-28","3,100","불검출","불검출","적합"
"12","활꼬막(새꼬막)","후쿠오카현","2015-1-28","4,500","불검출","불검출","적합"
"13","활가리비","홋카이도","2015-1-28","6,936","불검출","불검출","적합"
"14","활가리비","홋카이도","2015-1-28","7,463","불검출","불검출","적합"
"15","냉장돔(황돔)","나가사키현","2015-1-28","136","불검출","불검출","적합"
"16","냉장돔(황돔)","후쿠오카현","2015-1-28","244","불검출","불검출","적합"
"17","냉장돔(황돔)","야마구치현","2015-1-28","1,480","불검출","불검출","적합"
"18","냉장돔(참돔)","후쿠오카현","2015-1-28","428","불검출","불검출","적합"
"19","냉장돔(참돔)","야마구치현","2015-1-28","595","불검출","불검출","적합"
"20","냉장갈치","후쿠오카현","2015-1-28","4,304","불검출","불검출","적합"
"21","활꼬막(새꼬막)","후쿠오카현","2015-1-28","4,340","불검출","불검출","적합"
"22","냉장갈치","오이타현","2015-1-28","3,336","불검출","불검출","적합"
"23","냉장돔(참돔)","야마구치현","2015-1-28","505","불검출","불검출","적합"
"24","냉장돔(황돔)","야마구치현","2015-1-28","1,747","불검출","불검출","적합"
"25","냉장가오리","야마구치현","2015-1-28","630","불검출","불검출","적합"
"26","냉장홍어","야마구치현","2015-1-28","312","불검출","불검출","적합"
"27","냉장홍어","홋카이도","2015-1-28","9,047","불검출","불검출","적합"
"28","냉장홍어","홋카이도","2015-1-28","698","불검출","불검출","적합"
"29","냉장갈치","오이타현","2015-1-28","3,160","불검출","불검출","적합"
"30","냉장갈치","후쿠오카현","2015-1-28","2,544","불검출","불검출","적합"
