"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","4건","-","-","40,018","-","-","-"
"1","냉동대구(목살)","러시아","2015-1-28","3,927","불검출","불검출","적합"
"2","냉동상어(귀상어)","중국","2015-1-28","4,000","불검출","불검출","적합"
"3","냉동고등어","중국","2015-1-28","19,131","불검출","불검출","적합"
"4","냉동명태(F)","러시아","2015-1-28","12,960","불검출","불검출","적합"
