"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","24건","-","-","61,567","-","-","-"
"1","활장어(먹장어)","나가사키현","2014-4-15","2,674","불검출","불검출","적합"
"2","활가리비","홋카이도","2014-4-15","6,000","불검출","불검출","적합"
"3","활가리비","홋카이도","2014-4-15","6,000","불검출","불검출","적합"
"4","활게(왕게)","홋카이도","2014-4-15","3,250","불검출","불검출","적합"
"5","냉장돔(황돔)","야마구치현","2014-4-15","140","불검출","불검출","적합"
"6","냉장돔(황돔)","야마구치현","2014-4-15","105","불검출","불검출","적합"
"7","냉장갈치","와카야마현","2014-4-15","472","불검출","불검출","적합"
"8","냉장갈치","와카야마현","2014-4-15","1,144","불검출","불검출","적합"
"9","냉장준치","와카야마현","2014-4-15","144","불검출","불검출","적합"
"10","냉장민어(수조기)","야마구치현","2014-4-15","39","불검출","불검출","적합"
"11","냉장가오리","야마구치현","2014-4-15","160","불검출","불검출","적합"
"12","냉장갈치","와카야마현","2014-4-15","752","불검출","불검출","적합"
"13","냉장갈치","효고현","2014-4-15","192","불검출","불검출","적합"
"14","냉장명태","홋카이도","2014-4-15","4,820","불검출","불검출","적합"
"15","냉장명태","홋카이도","2014-4-15","4,830","불검출","불검출","적합"
"16","활가리비","홋카이도","2014-4-15","6,610","불검출","불검출","적합"
"17","활가리비","홋카이도","2014-4-15","6,454","불검출","불검출","적합"
"18","활가리비","홋카이도","2014-4-15","6,789","불검출","불검출","적합"
"19","냉장명태","홋카이도","2014-4-15","2,900","불검출","불검출","적합"
"20","냉장갈치","와카야마현","2014-4-15","584","불검출","불검출","적합"
"21","냉장준치","와카야마현","2014-4-15","344","불검출","불검출","적합"
"22","냉장가오리","야마구치현","2014-4-15","264","불검출","불검출","적합"
"23","활가리비","홋카이도","2014-4-15","6,452","불검출","불검출","적합"
"24","냉장홍어","홋카이도","2014-4-15","448","불검출","불검출","적합"
