"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"17","맥주","후쿠오카현","2014-02-28","122,220","불검출","불검출","적합"
"18","맥주","후쿠오카현","2014-03-10","16,800","불검출","불검출","적합"
"19","혼합제제","나가노현","2014-03-10","202","불검출","불검출","적합"
"20","기타가공품","아이치현","2014-02-22","100","불검출","불검출","적합"
"21","캔디류(젤리)","아이치현","2014-03-14","116","불검출","불검출","적합"
"22","과자(스낵과자)","아이치현","2014-03-14","331.2","불검출","불검출","적합"
"23","과자(스낵과자)","아이치현","2014-03-11","234","불검출","불검출","적합"
"24","소스류","에히메현","2014-03-05","2,224.8","불검출","불검출","적합"
"25","소스류","지바현","2014-02-19","864","불검출","불검출","적합"
"26","탄산음료","오사카부","2014-03-03","840","불검출","불검출","적합"
"27","냉면","나가노현","2014-01-27","500","불검출","불검출","적합"
"28","청주","도쿠시마현","2014-04-01","216","불검출","불검출","적합"
"29","청주","도쿠시마현","2014-04-01","172.8","불검출","불검출","적합"
"30","청주","효고현","2014-03-25","6,912","불검출","불검출","적합"
"31","청주","효고현","2014-03-20","960","불검출","불검출","적합"
"32","청주","효고현","2014-03-20","864","불검출","불검출","적합"
"33","청주","사이타마현","2013-01-24","86.4","불검출","불검출","적합"
"34","혼합제제","효고현","2014-03-13","60","불검출","불검출","적합"
"35","혼합제제","가나가와현","2014-03-20","120","불검출","불검출","적합"
"36","맥주","후쿠오카현","2014-03-01","10,100","불검출","불검출","적합"
"37","혼합제제","군마현","2014-03-24","252","불검출","불검출","적합"
"38","혼합제제","나가노현","2014-03-19","50","불검출","불검출","적합"
"39","가공두부","후쿠오카현","2014-04-02","2,409","불검출","불검출","적합"
"40","인스턴트커피","미에현","2014-02-19","240","불검출","불검출","적합"
"41","볶은커피","미에현","2014-02-15","288","불검출","불검출","적합"
"42","과자(웨이퍼)","오사카부","2014-03-20","496","불검출","불검출","적합"
"43","과자(스낵과자)","아이치현","2014-04-01","1,035","불검출","불검출","적합"
"44","드레싱","사가현","2014-03-28","1,000","불검출","불검출","적합"
"45","소스류","히로시마현","2014-03-05","1,320","불검출","불검출","적합"
"46","볶은커피","효고현","2014-02-25","168","불검출","불검출","적합"
"47","소스류","후쿠오카현","2014-04-01","3,600","불검출","불검출","적합"
"48","소스류","오이타현","2014-03-27","1,560","불검출","불검출","적합"
"49","자당지방산에스테르","미에현","2014-01-10","2,880","불검출","불검출","적합"
"50","자당지방산에스테르","미에현","2014-01-22","2,880","불검출","불검출","적합"
"51","향신료조제품(고추냉이가공품)","도쿄도","2014-03-14","660","불검출","불검출","적합"
"52","혼합제제","미에현","2014-03-03","1,200","불검출","불검출","적합"
"53","글리세린지방산에스테르","미에현","2014-03-11","300","불검출","불검출","적합"
"54","혼합제제","미에현","2014-03-14","1,440","불검출","불검출","적합"
"55","조미된장","나가노현","2014-03-11","480","불검출","불검출","적합"
"56","홍국적색소","교토부","2014-03-13","6,012","불검출","불검출","적합"
"57","기타가공품","와카야마현","2014-03-19","500","불검출","불검출","적합"
"58","국수","후쿠오카현","2014-03-29","690","불검출","불검출","적합"
"59","국수","후쿠오카현","2014-03-25","3,225","불검출","불검출","적합"
"60","청주","오이타현","2014-03-17","288","불검출","불검출","적합"
"61","고구마전분","가고시마현","2012-11-21","37,000","불검출","불검출","적합"
"62","혼합제제","와카야마현","2013-11-19","500","불검출","불검출","적합"
"63","청주","오이타현","2013-12-04","240","불검출","불검출","적합"
"64","청주","오이타현","2014-03-17","288","불검출","불검출","적합"
"65","밀크초콜릿","가나가와현","2014-01-28","53.6","불검출","불검출","적합"
"66","준초콜릿","가나가와현","2014-01-27","156.8","불검출","불검출","적합"
