"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"17","과자(스낵과자)","니가타현","2014-03-19","1,020","불검출","불검출","적합"
"18","과자(스낵과자)","니가타현","2014-03-19","296","불검출","불검출","적합"
"19","고구마전분","가고시마현","2012-10-04","18,500","불검출","불검출","적합"
"20","효모추출물제품","오이타현","2013-02-11","200","불검출","불검출","적합"
"21","갈락토올리고당","훗카이도","2013-05-02","500","불검출","불검출","적합"
"22","혼합제제","효고현","2014-03-18","34","불검출","불검출","적합"
"23","합성착향료","후쿠시마현","2014-03-18","2","불검출","불검출","적합"
"24","드레싱","지바현","2013-12-26","660","불검출","불검출","적합"
"25","소스류","에히메현","2014-03-24","720","불검출","불검출","적합"
"26","곡류가공품","에히메현","2014-03-20","1,600","불검출","불검출","적합"
"27","소스류","에히메현","2014-03-24","720","불검출","불검출","적합"
"28","전분가공품","에히메현","2014-03-24","6,000","불검출","불검출","적합"
"29","기타가공품","에히메현","2014-03-11","405","불검출","불검출","적합"
"30","곡류가공품","에히메현","2014-03-18","1,200","불검출","불검출","적합"
"31","된장","나가노현","2014-03-12","6,480","불검출","불검출","적합"
"32","준초콜릿","가나가와현","2014-02-04","144","불검출","불검출","적합"
"33","밀크초콜릿","가나가와현","2014-03-13","1,440","불검출","불검출","적합"
"34","과자(쿠키)","군마현","2014-03-01","272","불검출","불검출","적합"
"35","과자(쿠키)","군마현","2014-02-21","372.4","불검출","불검출","적합"
"36","아황산나트륨","교토부","2014-03-27","3,000","불검출","불검출","적합"
"37","과.채음료","나라현","2014-03-14","1,380","불검출","불검출","적합"
"38","비타민C","교토부","2014-03-19","14.02","불검출","불검출","적합"
"39","폴리글리세린지방산에스테르","미에현","2014-03-07","128","불검출","불검출","적합"
"40","혼합제제","효고현","2014-03-27","17","불검출","불검출","적합"
"41","두류가공품","나가노현","2014-03-01","14,659.5","불검출","불검출","적합"
"42","혼합장","훗카이도","2014-03-24","1,123.5","불검출","불검출","적합"
"43","소스류","훗카이도","2014-03-18","4,132.8","불검출","불검출","적합"
"44","혼합장","훗카이도","2014-03-25","514.5","불검출","불검출","적합"
"45","혼합제제","효고현","2014-03-26","90","불검출","불검출","적합"
"46","혼합제제","오사카부","2014-04-02","150","불검출","불검출","적합"
"47","합성착향료","효고현","2014-04-01","15","불검출","불검출","적합"
"48","향신료조제품","도쿄도","2014-02-28","90","불검출","불검출","적합"
"49","카르복시메틸셀룰로오스나트륨","시마네현","2013-11-08","2,000","불검출","불검출","적합"
"50","혼합제제","사이타마현","2014-03-17","16","불검출","불검출","적합"
"51","혼합제제","오사카부","2014-03-26","1,000","불검출","불검출","적합"
"52","혼합제제","사이타마현","2013-07-22","18","불검출","불검출","적합"
"53","혼합제제","시즈오카현","2014-03-13","60","불검출","불검출","적합"
"54","혼합제제","사이타마현","2014-03-17","90","불검출","불검출","적합"
"55","혼합제제","사이타마현","2014-03-06","100","불검출","불검출","적합"
"56","혼합제제","사이타마현","2014-03-14","54","불검출","불검출","적합"
"57","혼합제제","시가현","2014-03-10","512","불검출","불검출","적합"
"58","혼합제제","사이타마현","2014-03-17","50","불검출","불검출","적합"
"59","혼합제제","사이타마현","2014-01-17","300","불검출","불검출","적합"
"60","혼합제제","사이타마현","2014-03-10","30","불검출","불검출","적합"
"61","혼합제제","사이타마현","2014-03-17","18","불검출","불검출","적합"
"62","혼합제제","사이타마현","2013-06-10","200","불검출","불검출","적합"
"63","혼합제제","사이타마현","2014-03-14","100","불검출","불검출","적합"
"64","혼합제제","사이타마현","2014-01-23","522","불검출","불검출","적합"
"65","혼합제제","사이타마현","2014-03-20","150","불검출","불검출","적합"
"66","혼합제제","사이타마현","2014-03-17","100","불검출","불검출","적합"
