"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","3건","-","-","834,486","-","-","-"
"1","냉동다랑어(눈다랑어,목살)","중국","2014-4-16","4,700","불검출","불검출","적합"
"2","냉동가자미(각시가자미)","러시아","2014-4-16","21,300","불검출","불검출","적합"
"3","냉동명태","러시아","2014-4-16","808,486","불검출","불검출","적합"
