"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","16건","-","-","44,635","-","-","-"
"1","활돔(참돔)","에히메현","2014-10-6","7,408","불검출","불검출","적합"
"2","활돔(참돔)","나가사키현","2014-10-6","10,321","불검출","불검출","적합"
"3","활가리비","홋카이도","2014-10-6","7,024","불검출","불검출","적합"
"4","냉장돔(황돔)","야마구치현","2014-10-6","240","불검출","불검출","적합"
"5","냉장돔(황돔)","야마구치현","2014-10-6","175","불검출","불검출","적합"
"6","냉장명태","홋카이도","2014-10-6","2,342","불검출","불검출","적합"
"7","냉장전어","오사카부","2014-10-6","4,000","불검출","불검출","적합"
"8","냉장갈치","오이타현","2014-10-6","355","불검출","불검출","적합"
"9","냉장갈치","오이타현","2014-10-6","1,150","불검출","불검출","적합"
"10","냉장갈치","에히메현","2014-10-6","488","불검출","불검출","적합"
"11","냉장민어(수조기)","오카야마현","2014-10-6","45","불검출","불검출","적합"
"12","활우렁쉥이","홋카이도","2014-10-6","8,425","불검출","불검출","적합"
"13","냉장준치","구마모토현","2014-10-6","504","불검출","불검출","적합"
"14","냉장갈치","에히메현","2014-10-6","272","불검출","불검출","적합"
"15","냉동다랑어(눈다랑어,목살,횟감)","태평양","2014-10-6","796","불검출","불검출","적합"
"16","활장어(먹장어)","후쿠오카현","2014-10-6","1,090","불검출","불검출","적합"
