"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"19","소스류","가가와현","2014-08-17","2,205","불검출","불검출","적합"
"20","혼합제제","효고현","2014-09-04","51","불검출","불검출","적합"
"21","혼합제제","효고현","2014-09-10","51","불검출","불검출","적합"
"22","캔디류(사탕)","미에현","2014-09-05","480","불검출","불검출","적합"
"23","건어포류","에히메현","2014-09-02","400","불검출","불검출","적합"
"24","건어포류","에히메현","2014-08-08","540","불검출","불검출","적합"
"25","고형차","교토부","2014-09-08","1,000","불검출","불검출","적합"
"26","소스류","미에현","2014-05-16","93","불검출","불검출","적합"
"27","과자(스낵과자)","구마모토현","2014-08-29","131","불검출","불검출","적합"
"28","캔디류(캐러멜)","도치기현","2014-08-05","88.32","불검출","불검출","적합"
"29","양조간장","지바현","2014-06-16","6,318","불검출","불검출","적합"
"30","양조간장","지바현","2014-08-06","318.6","불검출","불검출","적합"
"31","소스류","지바현","2014-09-01","1,416","불검출","불검출","적합"
"32","양조간장","지바현","2014-08-25","407.7","불검출","불검출","적합"
"33","카레","도치기현","2014-06-24","3,643.2","불검출","불검출","적합"
"34","카레","도치기현","2014-05-23","2,125.2","불검출","불검출","적합"
"35","카레","도치기현","2014-05-23","8,142","불검출","불검출","적합"
"36","초콜릿가공품","도쿄도","2014-08-04","13.3","불검출","불검출","적합"
"37","청주","효고현","2014-08-04","1,800","불검출","불검출","적합"
"38","준초콜릿","도쿄도","2014-08-05","17.5","불검출","불검출","적합"
"39","청주","교토부","2014-05-08","180","불검출","불검출","적합"
"40","청주","교토부","2014-08-14","432","불검출","불검출","적합"
"41","청주","교토부","2014-08-05","2,700","불검출","불검출","적합"
"42","청주","이시카와현","2014-08-07","108","불검출","불검출","적합"
"43","청주","니가타현","2014-07-25","172.8","불검출","불검출","적합"
"44","수산화마그네슘","도쿠시마현","2014-09-01","1,005","불검출","불검출","적합"
"45","과자(크래커)","이와테현","2014-08-05","31.6","불검출","불검출","적합"
"46","소스류","가나가와현","2014-08-27","268.2","불검출","불검출","적합"
"47","빵류(그외 빵류)","사가현","2014-06-22","2,409.75","불검출","불검출","적합"
"48","초콜릿가공품","도쿄도","2014-08-07","12.2","불검출","불검출","적합"
"49","소스류","후쿠오카현","2014-08-27","2,880","불검출","불검출","적합"
"50","과자(크래커)","니가타현","2014-09-03","168","불검출","불검출","적합"
"51","복합조미식품","오사카부","2014-09-10","6,500","불검출","불검출","적합"
"52","복합조미식품","오사카부","2014-09-10","3,500","불검출","불검출","적합"
"53","소주","미야자키현","2014-08-19","673.92","불검출","불검출","적합"
"54","소스류","오사카부","2014-09-10","690","불검출","불검출","적합"
"55","혼합제제","시즈오카현","2014-07-15","2,550","불검출","불검출","적합"
"56","된장","나가노현","2014-09-02","1,000","불검출","불검출","적합"
"57","조미된장","나가노현","2014-09-02","2,100","불검출","불검출","적합"
"58","혼합제제","사이타마현","2014-09-01","120","불검출","불검출","적합"
"59","조미된장","나가노현","2014-09-01","300","불검출","불검출","적합"
