"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","24건","-","-","77,935","-","-","-"
"1","활돔(참돔)","에히메현","2014-10-2","9,159","불검출","불검출","적합"
"2","활돔(참돔)","구마모토현","2014-10-2","19,675","불검출","불검출","적합"
"3","활돔(참돔)","에히메현","2014-10-2","9,501","불검출","불검출","적합"
"4","냉장돔(참돔)","야마구치현","2014-10-2","230","불검출","불검출","적합"
"5","활우렁쉥이","홋카이도","2014-10-2","7,998","불검출","불검출","적합"
"6","냉장명태","홋카이도","2014-10-2","1,236","불검출","불검출","적합"
"7","냉장갈치","와카야마현","2014-10-2","1,568","불검출","불검출","적합"
"8","냉장명태","홋카이도","2014-10-2","1,280","불검출","불검출","적합"
"9","냉장홍어","홋카이도","2014-10-2","1,565","불검출","불검출","적합"
"10","냉장갈치","와카야마현","2014-10-2","1,288","불검출","불검출","적합"
"11","냉장전어","오사카부","2014-10-2","8,000","불검출","불검출","적합"
"12","냉장민어(수조기)","야마구치현","2014-10-2","84","불검출","불검출","적합"
"13","냉장홍어","야마구치현","2014-10-2","276","불검출","불검출","적합"
"14","냉장갈치","와카야마현","2014-10-2","4,592","불검출","불검출","적합"
"15","냉장갈치","오이타현","2014-10-2","485","불검출","불검출","적합"
"16","냉장갈치","와카야마현","2014-10-2","952","불검출","불검출","적합"
"17","냉장갈치","에히메현","2014-10-2","504","불검출","불검출","적합"
"18","냉장민어(수조기)","야마구치현","2014-10-2","102","불검출","불검출","적합"
"19","냉장갈치","에히메현","2014-10-2","304","불검출","불검출","적합"
"20","냉장갈치","효고현","2014-10-2","64","불검출","불검출","적합"
"21","냉장갈치","와카야마현","2014-10-2","720","불검출","불검출","적합"
"22","냉장갈치","야마구치현","2014-10-2","845","불검출","불검출","적합"
"23","활가리비","홋카이도","2014-10-2","6,986","불검출","불검출","적합"
"24","활게(참게)","야마구치현","2014-10-2","521","불검출","불검출","적합"
