"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","7건","-","-","1,506,359","-","-","-"
"1","냉동상어(청상아리)","대만","2014-10-6","11,200","불검출","불검출","적합"
"2","냉동명태","러시아","2014-10-6","1,067,303","불검출","불검출","적합"
"3","냉동가자미(각시가자미) 미국","","2014-10-6","22,500","불검출","불검출","적합"
"4","냉동꽁치","대만","2014-10-6","91,140","불검출","불검출","적합"
"5","냉동명태","러시아","2014-10-6","111,870","불검출","불검출","적합"
"6","냉동명태","러시아","2014-10-6","197,946","불검출","불검출","적합"
"7","냉동다랑어(황다랑어)","대만","2014-10-6","4,400","불검출","불검출","적합"
