"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","106","","130,429","","",""
"1","수산물가공품","오사카부","2015-08-26","170","불검출","불검출","적합"
"2","조미된장","나가노현","2015-08-17","400","불검출","불검출","적합"
"3","청주","시즈오카현","2015-08-19","43.2","불검출","불검출","적합"
"4","청주","돗토리현","2015-09-01","86.4","불검출","불검출","적합"
"5","청주","돗토리현","2015-09-01","151.2","불검출","불검출","적합"
"6","혼합음료","아이치현","2015-04-20","135","불검출","불검출","적합"
"7","청주","기후현","2015-08-10","259.2","불검출","불검출","적합"
"8","청주","이시카와현","2015-08-05","86.4","불검출","불검출","적합"
"9","청주","교토부","2015-07-16","172.8","불검출","불검출","적합"
"10","청주","야마구치현","2015-08-15","864","불검출","불검출","적합"
"11","청주","니가타현","2015-07-27","1,036.8","불검출","불검출","적합"
"12","볶은커피","효고현","2015-08-31","5,574","불검출","불검출","적합"
