"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"43","혼합제제","효고현","2015-08-31","17","불검출","불검출","적합"
"44","혼합제제","효고현","2015-08-31","34","불검출","불검출","적합"
"45","혼합제제","효고현","2015-08-31","34","불검출","불검출","적합"
"46","혼합제제","시즈오카현","2015-09-03","50","불검출","불검출","적합"
"47","혼합제제","효고현","2015-09-01","34","불검출","불검출","적합"
"48","혼합제제","효고현","2015-09-01","51","불검출","불검출","적합"
"49","볶은커피","오사카부","2015-08-18","1,900.8","불검출","불검출","적합"
"50","소스류","도치기현","2015-07-23","12,000","불검출","불검출","적합"
"51","당류가공품","오사카부","2015-09-07","360","불검출","불검출","적합"
"52","당류가공품","오사카부","2015-09-07","360","불검출","불검출","적합"
"53","혼합제제","와카야마현","2015-08-25","30","불검출","불검출","적합"
"54","초콜릿가공품","아이치현","2015-08-04","168.48","불검출","불검출","적합"
"55","초콜릿가공품","오사카부","2015-07-06","100.8","불검출","불검출","적합"
"56","준초콜릿","사이타마현","2015-07-16","165.6","불검출","불검출","적합"
"57","초콜릿가공품","시즈오카현","2015-08-07","172.8","불검출","불검출","적합"
"58","밀크초콜릿","시즈오카현","2015-08-03","172.8","불검출","불검출","적합"
"59","청주","효고현","2015-08-24","5,054.4","불검출","불검출","적합"
"60","청주","효고현","2015-09-01","518.4","불검출","불검출","적합"
"61","기타가공품","도쿠시마현","2015-08-04","200","불검출","불검출","적합"
"62","복합조미식품","히로시마현","2015-08-04","57.6","불검출","불검출","적합"
"63","초콜릿가공품","아이치현","2015-08-12","147.96","불검출","불검출","적합"
"64","초콜릿가공품","오사카부","2015-07-09","100.8","불검출","불검출","적합"
"65","초콜릿가공품","오사카부","2015-07-30","177.6","불검출","불검출","적합"
"66","밀크초콜릿","오사카부","2015-07-31","115.2","불검출","불검출","적합"
"67","빵류(그외 빵류)","돗토리현","2015-08-22","409.2","불검출","불검출","적합"
"68","기타천연착향료","오사카부","2015-09-04","46","불검출","불검출","적합"
"69","기타가공품","훗카이도","2015-06-09","20","불검출","불검출","적합"
"70","혼합제제","와카야마현","2015-08-18","30","불검출","불검출","적합"
"71","혼합제제","효고현","2015-08-21","30","불검출","불검출","적합"
"72","혼합제제","효고현","2015-08-26","60","불검출","불검출","적합"
