"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(
기준
:100Bq/Kg)","요오드
(
기준
:300Bq/Kg)","판정"
"합계","건6","-","-","84,696","-","-","-"
"1","냉동상어 청상아리
(
,F)","대만","2015-09-21","1,213","불검출","불검출","적합"
"2","냉동고등어(F)","중국","2015-09-21","1,200","불검출","불검출","적합"
"3","냉동명태(F)","러시아","2015-09-21","23,500","불검출","불검출","적합"
"4","냉동명태","미국","2015-09-21","18,233","불검출","불검출","적합"
"5","냉동가자미
(
각시가자미
)","러시아","2015-09-21","21,500","불검출","불검출","적합"
"6","냉동명태(F)","러시아","2015-09-21","19,050","불검출","불검출","적합"
