"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"13","혼합제제","사이타마현","2016-08-08","60","불검출","불검출","적합"
"14","혼합제제","사이타마현","2016-08-01","255","불검출","불검출","적합"
"15","과자(쿠키)","오사카부","2016-08-19","360","불검출","불검출","적합"
"16","소스류","군마현","2016-07-21","1,128","불검출","불검출","적합"
"17","혼합제제","오사카부","2016-08-22","15","불검출","불검출","적합"
"18","혼합제제","오사카부","2016-08-19","30","불검출","불검출","적합"
"19","식초절임","아이치현","2016-08-16","900","불검출","불검출","적합"
"20","카레","시즈오카현","2016-08-04","1,198","불검출","불검출","적합"
"21","수산물가공품","효고현","2016-08-17","360","불검출","불검출","적합"
"22","고구마전분","가고시마현","2015-11-27","18,500","불검출","불검출","적합"
"23","빵류(카스텔라)","오사카부","2016-08-19","320","불검출","불검출","적합"
"24","과자(쿠키)","오사카부","2016-08-19","13","불검출","불검출","적합"
"25","혼합제제","사이타마현","2016-08-09","128","불검출","불검출","적합"
"26","혼합제제","시가현","2016-08-26","25","불검출","불검출","적합"
"27","국","오사카부","2016-08-22","21","불검출","불검출","적합"
"28","탄산음료","오사카부","2016-06-23","360","불검출","불검출","적합"
"29","맥주","오이타현","2016-07-27","99,360","불검출","불검출","적합"
"30","맥주","이바라키현","2016-08-05","4,990","불검출","불검출","적합"
"31","혼합제제","사이타마현","2016-08-09","63","불검출","불검출","적합"
"32","혼합제제","사이타마현","2016-08-09","64","불검출","불검출","적합"
"33","혼합제제","사이타마현","2016-08-09","40","불검출","불검출","적합"
"34","복합조미식품","후쿠오카현","2016-08-24","563","불검출","불검출","적합"
"35","난소화성말토덱스
트린(원료성)","효고현","2016-08-07","8,000","불검출","불검출","적합"
"36","소스류","에히메현","2016-07-21","4,248","불검출","불검출","적합"
"37","혼합제제","오카야마현","2016-08-18","60","불검출","불검출","적합"
"38","혼합제제","사이타마현","2016-08-05","36","불검출","불검출","적합"
"39","혼합제제","사이타마현","2016-08-08","45","불검출","불검출","적합"
"40","수산물가공품","효고현","2016-08-19","4,716","불검출","불검출","적합"
"41","맥주","이바라키현","2016-08-12","5,544","불검출","불검출","적합"
"42","혼합제제","오사카부","2016-08-19","30","불검출","불검출","적합"
"43","혼합제제","오사카부","2016-07-01","20","불검출","불검출","적합"
"44","혼합제제","도쿄도","2016-08-15","10","불검출","불검출","적합"
"45","맥주","이바라키현","2016-08-09","1,108","불검출","불검출","적합"
"46","시클로덱스트린시럽","시즈오카현","2016-05-10","1,000","불검출","불검출","적합"
