"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","326","3,042,913","1","102,707","274","2,917,069","2","720","49","22,418"
"9.5","112","2,844,575","1","102,707","99","2,739,837","0","0","12","2,032"
"9.6","128","84,961","0","0","102","80,633","1","10","25","4,318"
"9.7","86","113,377","0","0","73","96,599","1","710","12","16,068"
"","","","","","","","","","",""
"","","","","","","","","","",""
