"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"48","캔디류(사탕)","미에현","2016-06-22","84","불검출","불검출","적합"
"49","소스류","훗카이도","2016-07-15","120","불검출","불검출","적합"
"50","패밀리밀크초콜릿","벨기에","2016-06-13","119","불검출","불검출","적합"
"51","수산물가공품","효고현","2016-07-28","600","불검출","불검출","적합"
"52","카라멜색소","히로시마현","2016-08-19","5,022","불검출","불검출","적합"
"53","과자(스낵과자)","야마가타현","2016-08-17","4,343","불검출","불검출","적합"
"54","빵류(케이크)","효고현","2016-06-13","232","불검출","불검출","적합"
"55","기타가공품","아이치현","2016-05-26","120","불검출","불검출","적합"
"56","청주","아이치현","2016-07-28","1,652","불검출","불검출","적합"
"57","향신료조제품(고추
냉이가공품)","사이타마현","2016-07-20","521","불검출","불검출","적합"
"58","청주","돗토리현","2016-08-17","86","불검출","불검출","적합"
"59","초콜릿","벨기에","2016-05-17","91","불검출","불검출","적합"
"60","드레싱","고치현","2016-07-25","650","불검출","불검출","적합"
"61","혼합제제","오카야마현","2016-08-08","160","불검출","불검출","적합"
"62","과자(스낵과자)","사이타마현","2016-07-25","192","불검출","불검출","적합"
"63","과자(스낵과자)","사이타마현","2016-04-04","2,192","불검출","불검출","적합"
"64","복합조미식품","후쿠오카현","2016-08-24","500","불검출","불검출","적합"
"65","카라멜색소","히로시마현","2016-08-18","4,536","불검출","불검출","적합"
"66","땅콩또는견과류가공품","아이치현","2016-08-04","320","불검출","불검출","적합"
"67","과자(스낵과자)","기후현","2016-08-17","1,104","불검출","불검출","적합"
"68","소스류","히로시마현","2016-07-14","108","불검출","불검출","적합"
"69","청주","니가타현","2016-08-01","432","불검출","불검출","적합"
"70","청주","아이치현","2016-07-25","220","불검출","불검출","적합"
"71","청주","니가타현","2016-05-17","43","불검출","불검출","적합"
"72","초콜릿가공품","스위스","2016-06-22","199","불검출","불검출","적합"
"73","청주","아이치현","2016-07-28","1,782","불검출","불검출","적합"
"74","초콜릿가공품","터키","2016-06-14","17","불검출","불검출","적합"
"75","과자(스낵과자)","니가타현","2016-08-18","61","불검출","불검출","적합"
"76","과자(스낵과자)","니가타현","2016-07-05","371","불검출","불검출","적합"
"77","혼합제제","오사카부","2016-08-19","34","불검출","불검출","적합"
"78","과자(쿠키)","돗토리현","2016-08-03","280","불검출","불검출","적합"
"79","혼합제제","오사카부","2016-08-22","100","불검출","불검출","적합"
"80","소스류","이와테현","2016-06-23","2,000","불검출","불검출","적합"
"81","청주","교토부","2016-06-01","1,296","불검출","불검출","적합"
