"검사결과
수입
제조일자","","","","","","",""
"순번
품목명
제조·생산지
중량
세슘
요오드
(유통기한)
판정
(kg)
(기준:100Bq/kg)
(기준:300Bq/kg)","","","","","","",""
"47","곡류가공품","사가현","2018-06-28","450","불검출","불검출","적합"
"48","소스","이바라키현","2018-06-18","218","불검출","불검출","적합"
"49","건면","야마가타현","2018-07-01","423","불검출","불검출","적합"
"50","맥주","후쿠오카현","2018-07-02","69,792","불검출","불검출","적합"
"51","맥주","후쿠오카현","2018-07-02","225,202","불검출","불검출","적합"
"52","혼합제제","효고현","2018-07-25","30","불검출","불검출","적합"
"53","혼합제제","효고현","2018-07-26","15","불검출","불검출","적합"
"54","혼합제제","효고현","2018-07-25","30","불검출","불검출","적합"
"55","혼합제제","효고현","2018-07-25","75","불검출","불검출","적합"
"56","복합조미식품","ETC","2018-07-23","500","불검출","불검출","적합"
"57","기타가공품","오키나와현","2018-07-23","1,000","불검출","불검출","적합"
"58","복합조미식품","시즈오카현","2018-07-24","800","불검출","불검출","적합"
"59","고형차","후쿠오카현","2018-07-26","3","불검출","불검출","적합"
"60","프로바이오틱스
(원료성)","후쿠이현","2018-05-02","3","불검출","불검출","적합"
"61","혼합음료","야마나시현","2018-05-22","1,332","불검출","불검출","적합"
"62","맥주","오이타현","2018-06-08","16,422","불검출","불검출","적합"
"63","볶은커피","사이타마현","2018-06-18","18","불검출","불검출","적합"
"64","액상커피","시가현","2018-07-10","18,198","불검출","불검출","적합"
"65","액상커피","시가현","2018-06-21","10,800","불검출","불검출","적합"
"66","소스","나가사키현","2018-06-21","2,821","불검출","불검출","적합"
"67","기타가공품","이바라키현","2018-07-17","5,400","불검출","불검출","적합"
"68","맥주","오이타현","2018-06-21","29,800","불검출","불검출","적합"
"69","떡류","미야자키현","2018-07-20","360","불검출","불검출","적합"
"70","효모식품","오이타현","2018-06-08","2,000","불검출","불검출","적합"
"71","떡류","미야자키현","2018-07-20","360","불검출","불검출","적합"
"72","떡류","미야자키현","2018-07-19","360","불검출","불검출","적합"
"73","떡류","미야자키현","2018-07-20","360","불검출","불검출","적합"
"74","떡류","미야자키현","2018-07-24","360","불검출","불검출","적합"
"75","떡류","미야자키현","2018-07-25","360","불검출","불검출","적합"
"76","떡류","미야자키현","2018-07-24","360","불검출","불검출","적합"
"77","떡류","미야자키현","2018-07-23","360","불검출","불검출","적합"
"78","떡류","미야자키현","2018-07-19","360","불검출","불검출","적합"
"79","떡류","미야자키현","2018-07-23","360","불검출","불검출","적합"
