"검사결과
수입
제조일자","","","","","","",""
"순번
품목명
제조·생산지
중량
세슘
요오드
(유통기한)
판정
(kg)
(기준:100Bq/kg)
(기준:300Bq/kg)","","","","","","",""
"146","향신료조제품","사이타마현","2018-07-11","135","불검출","불검출","적합"
"147","과자","히로시마현","2018-07-09","90","불검출","불검출","적합"
"148","캔디류","후쿠시마현","2018-06-29","274","불검출","불검출","적합"
"149","양조간장","지바현","2018-05-30","16,427","불검출","불검출","적합"
"150","침출차","교토부","2018-07-26","8","불검출","불검출","적합"
"151","침출차","교토부","2018-07-26","8","불검출","불검출","적합"
"152","침출차","교토부","2018-07-26","4","불검출","불검출","적합"
"153","가공두부","오사카부","2018-07-23","12,000","불검출","불검출","적합"
"154","가공두부","오사카부","2018-07-23","6,000","불검출","불검출","적합"
"155","합성향료","효고현","2018-07-19","340","불검출","불검출","적합"
"156","합성향료","효고현","2018-07-24","255","불검출","불검출","적합"
"157","합성향료","효고현","2018-07-19","34","불검출","불검출","적합"
"158","혼합제제","효고현","2018-07-26","102","불검출","불검출","적합"
"159","혼합제제","효고현","2018-07-18","340","불검출","불검출","적합"
"160","과자","시즈오카현","2018-06-27","124","불검출","불검출","적합"
"161","과자","아이치현","2018-06-27","350","불검출","불검출","적합"
"162","과·채가공품","훗카이도","2018-06-13","35","불검출","불검출","적합"
"163","과·채가공품","훗카이도","2018-06-19","26","불검출","불검출","적합"
"164","조미건어포","야마나시현","2018-06-28","57","불검출","불검출","적합"
"165","조미건어포","아오모리현","2018-07-03","21","불검출","불검출","적합"
"166","조미건어포","아오모리현","2018-06-29","21","불검출","불검출","적합"
"167","기타 어육가공품","아오모리현","2018-06-26","21","불검출","불검출","적합"
"168","즉석조리식품","미에현","2018-05-23","51","불검출","불검출","적합"
"169","즉석섭취식품","미에현","2018-06-13","87","불검출","불검출","적합"
"170","과자","고치현","2018-06-28","350","불검출","불검출","적합"
"171","청주","효고현","2018-05-22","13,111","불검출","불검출","적합"
"172","청주","효고현","2018-07-04","1,037","불검출","불검출","적합"
"173","청주","효고현","2018-07-18","2,520","불검출","불검출","적합"
"174","캔디류","니가타현","2018-07-06","2,430","불검출","불검출","적합"
"175","혼합제제","나가노현","2018-07-20","1,000","불검출","불검출","적합"
"176","혼합제제","효고현","2018-07-24","90","불검출","불검출","적합"
"177","소스","아이치현","2018-07-07","1,000","불검출","불검출","적합"
"178","혼합제제","사이타마현","2018-07-24","36","불검출","불검출","적합"
