"검사결과
수입
제조일자","","","","","","",""
"순번
품목명
제조·생산지
중량
세슘
요오드
(유통기한)
판정
(kg)
(기준:100Bq/kg)
(기준:300Bq/kg)","","","","","","",""
"14","혼합제제","시즈오카현","2018-07-13","250","불검출","불검출","적합"
"15","합성향료","시즈오카현","2018-07-18","25","불검출","불검출","적합"
"16","혼합제제","오사카부","2018-07-19","900","불검출","불검출","적합"
"17","합성향료","오사카부","2018-07-17","100","불검출","불검출","적합"
"18","유탕면","후쿠오카현","2018-06-28","166","불검출","불검출","적합"
"19","캔디류","나가노현","2018-07-20","979","불검출","불검출","적합"
"20","건면","효고현","2018-05-26","576","불검출","불검출","적합"
"21","숙면","구마모토현","2018-06-27","478","불검출","불검출","적합"
"22","숙면","구마모토현","2018-06-27","495","불검출","불검출","적합"
"23","유탕면","후쿠오카현","2018-06-16","175","불검출","불검출","적합"
"24","합성향료","도쿄도","2018-07-10","11","불검출","불검출","적합"
"25","혼합제제","사이타마현","2018-07-13","25","불검출","불검출","적합"
"26","소스","아이치현","2018-07-07","160","불검출","불검출","적합"
"27","과자","아이치현","2018-07-02","491","불검출","불검출","적합"
"28","혼합제제","나가노현","2018-07-26","100","불검출","불검출","적합"
"29","합성향료","나가노현","2018-07-26","50","불검출","불검출","적합"
"30","맥주","후쿠오카현","2018-07-18","87,240","불검출","불검출","적합"
"31","맥주","후쿠오카현","2018-07-18","11,880","불검출","불검출","적합"
"32","혼합제제","효고현","2018-07-19","102","불검출","불검출","적합"
"33","청주","야마구치현","2018-07-20","173","불검출","불검출","적합"
"34","소주","미야자키현","2018-05-07","86","불검출","불검출","적합"
"35","종국","오사카부","2018-07-24","22","불검출","불검출","적합"
"36","종국","오사카부","2018-07-24","15","불검출","불검출","적합"
"37","혼합제제","효고현","2018-05-28","600","불검출","불검출","적합"
"38","코엔자임Q10","오사카부","2018-04-26","9","불검출","불검출","적합"
"39","혼합제제","효고현","2018-07-27","17","불검출","불검출","적합"
"40","혼합제제","효고현","2018-07-26","85","불검출","불검출","적합"
"41","복합조미식품","에히메현","2018-05-02","1,000","불검출","불검출","적합"
"42","소스","에히메현","2018-07-27","2,920","불검출","불검출","적합"
"43","과자","니가타현","2018-07-25","1,326","불검출","불검출","적합"
"44","가공두부","나가노현","2018-07-06","9,702","불검출","불검출","적합"
"45","가공두부","나가노현","2018-06-25","4,242","불검출","불검출","적합"
"46","청주","효고현","2018-07-17","86","불검출","불검출","적합"
