"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활방어(잿방어)","가고시마현","2018-08-16","1,589","불검출","불검출","적합"
"2","냉장명태","홋카이도","2018-08-16","840","불검출","불검출","적합"
"3","냉장명태","홋카이도","2018-08-16","1,836","불검출","불검출","적합"
"4","활가리비","홋카이도","2018-08-16","8,000","불검출","불검출","적합"
"5","활가리비","홋카이도","2018-08-16","6,924","불검출","불검출","적합"
"6","냉장명태","홋카이도","2018-08-16","1,386","불검출","불검출","적합"
"7","냉장홍어","홋카이도","2018-08-16","371","불검출","불검출","적합"
"8","활가리비","홋카이도","2018-08-16","6,988","불검출","불검출","적합"
"9","냉장돔(황돔)","나가사키현","2018-08-16","240","불검출","불검출","적합"
"10","냉동다랑어(눈다랑어,목살)","대서양","2018-08-16","370","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2018-08-16","115","불검출","불검출","적합"
"12","냉장명태","홋카이도","2018-08-16","1,932","불검출","불검출","적합"
"13","냉동다랑어(눈다랑어,F,횟감)","대서양","2018-08-16","1,372","불검출","불검출","적합"
"14","활가리비","홋카이도","2018-08-16","7,000","불검출","불검출","적합"
"15","활게(참게)","후쿠오카현","2018-08-16","227","불검출","불검출","적합"
"16","냉장홍어","홋카이도","2018-08-16","476","불검출","불검출","적합"
"17","냉장명태","홋카이도","2018-08-16","1,116","불검출","불검출","적합"
"18","활가리비","홋카이도","2018-08-16","6,955","불검출","불검출","적합"
"19","활우렁쉥이","홋카이도","2018-08-16","5,779","불검출","불검출","적합"
"20","활가리비","홋카이도","2018-08-16","6,950","불검출","불검출","적합"
