"검사결과
수입
제조일자","","","","","","",""
"순번
품목명
제조·생산지
중량
세슘
요오드
(유통기한)
판정
(kg)
(기준:100Bq/kg)
(기준:300Bq/kg)","","","","","","",""
"179","혼합제제","오카야마현","2018-07-25","60","불검출","불검출","적합"
"180","소스","히로시마현","2018-06-05","278","불검출","불검출","적합"
"181","빵류","미에현","2018-07-05","938","불검출","불검출","적합"
"182","과자","사이타마현","2018-02-14","1,449","불검출","불검출","적합"
"183","혼합제제","군마현","2018-07-25","288","불검출","불검출","적합"
"184","고형차","도야마현","2017-09-22","1,085","불검출","불검출","적합"
"185","청주","니가타현","2018-07-10","1,620","불검출","불검출","적합"
"186","소스","시즈오카현","2018-06-11","200","불검출","불검출","적합"
"187","소스","시즈오카현","2018-06-25","394","불검출","불검출","적합"
"188","향신료조제품","사이타마현","2018-07-06","270","불검출","불검출","적합"
"189","향신료조제품","사이타마현","2018-06-26","930","불검출","불검출","적합"
"190","향신료조제품","미야기현","2018-06-19","280","불검출","불검출","적합"
"191","향신료조제품","나가노현","2018-06-27","86","불검출","불검출","적합"
"192","혼합제제","히로시마현","2018-07-16","60","불검출","불검출","적합"
"193","혼합제제","히로시마현","2018-07-17","180","불검출","불검출","적합"
"194","혼합제제","히로시마현","2018-07-16","90","불검출","불검출","적합"
"195","맥주","후쿠오카현","2018-06-14","83,700","불검출","불검출","적합"
"196","향신료조제품","도쿄도","2018-07-17","1,260","불검출","불검출","적합"
"197","절임식품","훗카이도","2017-10-30","240","불검출","불검출","적합"
"198","청주","이와테현","2018-07-16","432","불검출","불검출","적합"
"199","청주","이와테현","2018-07-16","216","불검출","불검출","적합"
"200","청주","히로시마현","2018-07-01","130","불검출","불검출","적합"
"201","청주","히로시마현","2018-07-01","216","불검출","불검출","적합"
