"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"85","전분가공품","효고현","2019-06-03","11","불검출","불검출","적합"
"86","전분가공품","효고현","2019-06-03","11","불검출","불검출","적합"
"87","양조간장","가가와현","2019-05-08","900","불검출","불검출","적합"
"88","과자","효고현","2019-06-13","3,600","불검출","불검출","적합"
"89","소스","히로시마현","2019-05-24","3,780","불검출","불검출","적합"
"90","소스","히로시마현","2019-05-21","708","불검출","불검출","적합"
"91","소스","히로시마현","2019-05-11","330","불검출","불검출","적합"
"92","소스","히로시마현","2019-05-16","1,940","불검출","불검출","적합"
"93","소스","히로시마현","2019-05-30","1,320","불검출","불검출","적합"
"94","조미건어포","사가현","2019-06-15","23","불검출","불검출","적합"
"95","조미건어포","사가현","2019-06-15","27","불검출","불검출","적합"
"96","조미건어포","사가현","2019-06-15","29","불검출","불검출","적합"
"97","소주","구마모토현","2019-03-22","184","불검출","불검출","적합"
"98","청주","니가타현","2019-05-28","72","불검출","불검출","적합"
"99","절임식품","와카야마현","2019-06-17","120","불검출","불검출","적합"
"100","된장","교토부","2019-06-13","120","불검출","불검출","적합"
"101","청주","도치기현","2019-04-09","68","불검출","불검출","적합"
"102","청주","니가타현","2019-05-27","475","불검출","불검출","적합"
"103","소주","가고시마현","2019-06-05","86","불검출","불검출","적합"
"104","맥주","오이타현","2019-05-29","115,920","불검출","불검출","적합"
"105","맥주","오이타현","2019-05-21","25,040","불검출","불검출","적합"
"106","맥주","오이타현","2019-05-21","4,000","불검출","불검출","적합"
"107","합성향료","와카야마현","2019-05-16","45","불검출","불검출","적합"
"108","절임식품","미야자키현","2019-06-13","136","불검출","불검출","적합"
"109","복합조미식품","도쿄도","2019-06-10","800","불검출","불검출","적합"
"110","절임식품","미야자키현","2019-06-05","120","불검출","불검출","적합"
"111","절임식품","와카야마현","2019-06-05","58","불검출","불검출","적합"
"112","절임식품","와카야마현","2019-06-05","58","불검출","불검출","적합"
"113","과자","사이타마현","","94","불검출","불검출","적합"
"114","기타 코코아가공품","시가현","","167","불검출","불검출","적합"
"115","과자","사이타마현","","19","불검출","불검출","적합"
"116","기타가공품","훗카이도","2019-02-25","500","불검출","불검출","적합"
"117","절임식품","훗카이도","2018-11-02","1,800","불검출","불검출","적합"
"118","기타 수산물가공품","사이타마현","2019-04-27","52","불검출","불검출","적합"
"119","기타 수산물가공품","니가타현","2019-04-25","78","불검출","불검출","적합"
