"순번","품목명","제조·생산지","유통기한
(포장일자)","중량(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:100Bq/kg)","",""
"합계","","","","1,779.7","","",""
"1","잼","스페인","2021.4.10.","1,479.7","7","불검출","적합"
"2","능이/건조","중국","(2019.6.13.)","300","12","-","적합"
