"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동전갱이(F,포장횟감)","에히메현","2019-06-28","400","불검출","불검출","적합"
"2","활가리비","홋카이도","2019-06-28","6,970","불검출","불검출","적합"
"3","활우렁쉥이","홋카이도","2019-06-28","7,098","불검출","불검출","적합"
"4","활돔(참돔)","에히메현","2019-06-28","7,771","불검출","불검출","적합"
"5","마른해삼(자숙)","시마네현","2019-06-28","390","불검출","불검출","적합"
"6","냉동상어(청상아리)","인도양","2019-06-28","763","불검출","불검출","적합"
"7","냉동새치(황새치,F,횟감)","태평양","2019-06-28","569","불검출","불검출","적합"
"8","활돔(참돔)","에히메현","2019-06-28","3,939","불검출","불검출","적합"
"9","활돔(참돔)","에히메현","2019-06-28","12,226","불검출","불검출","적합"
"10","냉동다랑어(참다랑어,목살,횟감)","대서양","2019-06-28","201","불검출","불검출","적합"
"11","냉동붉평치","대서양","2019-06-28","1,035","불검출","불검출","적합"
"12","냉동다랑어(황다랑어,F,횟감)","대서양","2019-06-28","70","불검출","불검출","적합"
"13","활바리(능성어)","에히메현","2019-06-28","1,892","불검출","불검출","적합"
"14","냉동상어(청상아리)","대서양","2019-06-28","8,160","불검출","불검출","적합"
"15","냉동다랑어(눈다랑어,F,횟감)","인도양","2019-06-28","75","불검출","불검출","적합"
"16","활돔(참돔)","에히메현","2019-06-28","956","불검출","불검출","적합"
"17","냉장갈치","와카야마현","2019-06-28","1,502","불검출","불검출","적합"
"18","활돔(참돔)","에히메현","2019-06-28","3,471","불검출","불검출","적합"
"19","냉동새치(황새치,F,횟감)","인도양","2019-06-28","1,133","불검출","불검출","적합"
"20","냉동새치(황새치,F,횟감)","태평양","2019-06-28","57","불검출","불검출","적합"
